Ego_Position(m),Ego_Velocity(m/s),Obs_Position(m),Obs_Velocity(m),Time(s)
84.04532237947707,1.3888888888888888,100.0,0.0,28.371541023
84.19806193086596,1.3888888888888888,100.0,0.0,28.481567621
84.34998324336595,1.3888888888888888,100.0,0.0,28.591014385
84.50455398225485,1.33333338631524,100.0,0.0,28.702377796
84.6493592600089,1.33333338631524,100.0,0.0,28.811039924
84.79625753651277,1.33333338631524,100.0,0.0,28.921298027
84.94419690639135,1.3055556350284152,100.0,0.0,29.032314062
85.08672280662286,1.2777777512868245,100.0,0.0,29.141545772
85.22861196568121,1.25,100.0,0.0,29.252656936
85.3646622494312,1.2777777512868245,100.0,0.0,29.361558199
85.50430799492496,1.25,100.0,0.0,29.470902681
85.64282263242495,1.1944444974263508,100.0,0.0,29.581778049
85.77367117836788,1.1666667461395264,100.0,0.0,29.691387176
85.902162667954,1.1944444974263508,100.0,0.0,29.801585436
86.03264299532505,1.1666667461395264,100.0,0.0,29.910887479
86.16078317588723,1.1388888623979356,100.0,0.0,30.02078247
86.2860969453335,1.1111111111111112,100.0,0.0,30.130874395
86.40912517088906,1.1111111111111112,100.0,0.0,30.241668462
86.53126224088905,1.1111111111111112,100.0,0.0,30.351673126
86.65365839200015,1.0833333598242865,100.0,0.0,30.46189785
86.77186618697404,1.0555555423100789,100.0,0.0,30.571073532
86.89227636218531,1.0277777910232544,100.0,0.0,30.685266733
87.00183090618053,1.0277777910232544,100.0,0.0,30.791928529
87.11451315785494,1.0277777910232544,100.0,0.0,30.901662826
87.22776145506442,1.00000003973643,100.0,0.0,31.011914968
87.33749003442465,1.00000003973643,100.0,0.0,31.121704578
87.44584460773027,0.9722222222222222,100.0,0.0,31.230119228
87.55437930148027,0.9722222222222222,100.0,0.0,31.341823339
87.66039599703582,0.9722222222222222,100.0,0.0,31.450928688
87.7677040273136,0.9444444709353976,100.0,0.0,31.5613451
87.8710972142137,0.91666665342119,100.0,0.0,31.670880556
87.97259134633049,0.8888889021343656,100.0,0.0,31.781665325
88.06958511222025,0.8888889021343656,100.0,0.0,31.890839815
88.16834381146965,0.8888889021343656,100.0,0.0,32.002001285
88.26522250091325,0.8888889021343656,100.0,0.0,32.11104846
88.3637198926032,0.8888889021343656,100.0,0.0,32.221933603
88.460462100267,0.861111150847541,100.0,0.0,32.330828905
88.55599703839772,0.8333333333333334,100.0,0.0,32.441832065
88.64779395339772,0.8333333333333334,100.0,0.0,32.552075624
