Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
33:16.3,0,0,0.29,0,0,0,28.36,0
33:16.6,0,0,0.29,0,0,0,28.36,0
33:16.6,0,0,0.3,0,0,0,28.36,0
33:16.7,0,0,0.3,0,0,0,28.36,0
33:16.9,0,0,0.3,0,0,0,28.36,0
33:17.0,0,0,0.29,0,0,0,28.36,0
33:17.1,0,0,0.3,0,0,0,28.36,0
33:17.2,0,0,0.29,0,0,0,28.36,0
33:18.8,0,0,0.29,0,0,0,28.36,0
33:19.1,0,0,0.3,0,0,0,28.36,0
33:19.7,0,0,0.29,0,0,0,28.36,0
33:19.8,0,0,0.29,0,0,0,28.36,0
33:20.0,0,0,0.29,0,0,0,28.36,0
33:20.0,0,0,0.29,0,0,0,28.36,0
33:20.1,0,0,0.3,0,0,0,28.36,0
33:20.2,0,0,0.3,0,0,0,28.36,0
33:20.4,0,0,0.3,0,0,0,28.36,0
33:20.5,0,0,0.29,0,0,0,28.36,0
