Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
37:25.0,0,0,0.3,79,0,0,29.36,0
37:25.2,0,0,0.3,57,0,0,29.36,0
37:25.2,0,0,0.3,55,0,0,29.36,0
37:25.3,0,0,0.3,47,0,0,29.36,0
37:25.4,0,0,0.31,41,0,0,29.36,0
37:25.7,0,0,0.31,28,0,0,29.36,0
37:25.8,0,0,0.31,25,0,0,29.36,0
37:25.9,0,0,0.31,20,0,0,29.36,0
37:26.0,0,0,0.31,17,0,0,29.36,0
37:26.1,0,0,0.31,15,0,0,29.36,0
37:26.2,0,0,0.31,13,0,0,29.36,0
37:26.5,0,0,0.31,9,0,0,29.36,0
37:26.5,0,0,0.31,8,0,0,29.36,0
37:26.8,0,0,0.31,5,0,0,29.36,0
37:26.9,0,0,0.31,5,0,0,29.36,0
37:27.1,0,0,0.31,4,0,0,29.36,0
37:28.0,0,0,0.31,1,0,0,29.36,0
37:28.1,0,0,0.32,1,0,0,29.36,0
37:28.2,0,0,0.32,1,0,0,29.36,0
37:28.3,0,0,0.3,1,0,0,29.36,0
37:28.8,0,0,0.3,0,0,0,29.36,0
37:29.0,0,0,0.3,0,0,0,29.36,0
37:29.1,0,0,0.3,0,0,0,29.36,0
37:29.2,0,0,0.32,0,0,0,29.36,0
37:29.4,0,0,0.3,0,0,0,29.36,0
37:29.7,0,0,0.3,0,0,0,29.36,0
37:30.0,0,0,0.3,0,0,0,29.36,0
37:30.0,0,0,0.31,0,0,0,29.36,0
37:30.5,0,0,0.31,0,0,0,29.36,0
37:30.6,0,0,0.3,0,0,0,29.36,0
37:30.7,0,0,0.31,0,0,0,29.36,0
37:30.8,0,0,0.32,0,0,0,29.36,0
37:30.9,0,0,0.32,0,0,0,29.36,0
37:31.0,0,0,0.31,0,0,0,29.36,0
