Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
51:39.3,0,0,0.28,897,5.2,0,30.8,0
51:39.6,0,0,0.29,763,4.1,0,31.17,0
51:39.9,0,0,0.29,664,3.3,0,31.4,0
51:40.0,0,0,0.29,628,3.2,0,31.49,0
51:40.1,0,0,0.29,593,2.8,0,31.59,0
51:40.2,0,0,0.29,559,2.6,0,31.62,0
51:40.2,0,0,0.29,523,2.3,0,31.62,0
51:40.3,0,0,0.29,488,1.9,0,31.62,0
51:40.6,0,0,0.3,406,1.3,0,31.62,0
51:40.7,0,0,0.3,371,1,0,31.62,0
51:40.9,0,0,0.31,306,0.6,0,31.62,0
51:41.0,0,0,0.31,275,0.5,0,31.62,0
51:41.1,0,0,0.31,238,0.4,0,31.62,0
51:41.2,0,0,0.31,221,0.3,0,31.62,0
51:41.3,0,0,0.32,196,0.2,0,31.62,0
51:41.4,0,0,0.32,173,0.1,0,31.62,0
51:41.6,0,0,0.31,121,0,0,31.62,0
51:41.7,0,0,0.31,105,0,0,31.62,0
51:41.8,0,0,0.31,96,0,0,31.62,0
51:42.0,0,0,0.31,73,0,0,31.62,0
51:42.1,0,0,0.31,63,0,0,31.62,0
51:42.3,0,0,0.31,42,-0.1,0,31.62,0
51:42.4,0,0,0.31,36,-0.2,0.013,31.62,0
51:42.5,0,0,0.31,26,-0.2,0.004,31.62,0
51:42.6,0,0,0.31,21,-0.2,0,31.62,0
51:42.8,0,0,0.31,6,-0.2,0,31.62,0
51:42.9,0,0,0.31,0,-0.2,0,31.62,0
51:43.0,0,0,0.31,-4,-0.2,0,31.62,0
51:43.2,0,0,0.32,-11,-0.2,0,31.62,0
51:43.5,0,0,0.3,-17,-0.2,0.004,31.62,0
51:43.6,0,0,0.29,-19,-0.2,0,31.62,0
51:43.8,0,0,0.29,-25,-0.2,0,31.62,0
51:43.9,0,0,0.3,-26,-0.2,0,31.62,0
51:44.0,0,0,0.3,-27,-0.2,0,31.62,0
51:44.1,0,0,0.3,-28,-0.2,0.004,31.62,0
51:44.2,0,0,0.31,-29,-0.2,0,31.62,0
51:44.3,0,0,0.3,-30,-0.2,0,31.62,0
51:44.6,0,0,0.31,-30,-0.2,0.008,31.62,0
51:44.8,0,0,0.31,-29,-0.1,0.008,31.62,0
51:44.9,0,0,0.29,-29,-0.1,0.004,31.62,0
51:45.2,0,0,0.29,-25,-0.1,0.013,31.62,0
51:45.3,0,0,0.29,-23,-0.1,0.013,31.62,0
51:45.4,0,0,0.3,-22,0,0.004,31.62,0
51:45.5,0,0,0.3,-20,0,0,31.62,0
51:45.8,0,0,0.29,-16,0,0,31.62,0
51:45.8,0,0,0.3,-14,0,0.013,31.62,0
51:46.0,0,0,0.29,-10,0,0,31.62,0
51:46.1,0,0,0.29,-9,0,0,31.62,0
51:46.2,0,0,0.3,-8,0,0,31.62,0
51:46.3,0,0,0.29,-7,0,0,31.62,0
51:46.4,0,0,0.29,-6,0,0,31.62,0
51:46.5,0,0,0.3,-5,0,0,31.62,0
51:46.6,0,0,0.3,-5,0,0,31.62,0
51:46.7,0,0,0.3,-4,0,0,31.62,0
51:46.9,0,0,0.29,-3,0,0,31.62,0
51:47.0,0,0,0.3,-3,0,0,31.62,0
51:47.1,0,0,0.29,-2,0,0,31.62,0
51:47.2,0,0,0.29,-2,0,0,31.62,0
51:47.3,0,0,0.3,-2,0,0,31.62,0
51:47.4,0,0,0.31,-2,0,0,31.62,0
51:47.6,0,0,0.3,-1,0,0,31.62,0
51:47.6,0,0,0.31,-1,0,0,31.62,0
51:47.7,0,0,0.29,-1,0,0,31.62,0
51:47.8,0,0,0.3,-1,0,0,31.62,0
51:47.9,0,0,0.3,-1,0,0,31.62,0
51:48.1,0,0,0.31,0,0,0,31.62,0
51:48.4,0,0,0.29,0,0,0,31.62,0
51:48.5,0,0,0.29,0,0,0,31.62,0
51:48.6,0,0,0.29,0,0,0,31.62,0
51:48.7,0,0,0.31,0,0,0,31.62,0
51:48.8,0,0,0.29,0,0,0,31.62,0
51:48.9,0,0,0.29,0,0,0,31.62,0
51:49.0,0,0,0.3,0,0,0,31.62,0
51:49.2,0,0,0.29,0,0,0,31.62,0
51:49.3,0,0,0.3,0,0,0,31.62,0
51:49.4,0,0,0.29,0,0,0,31.62,0
51:49.5,0,0,0.31,0,0,0,31.62,0
51:49.6,0,0,0.29,0,0,0,31.62,0
51:49.7,0,0,0.29,0,0,0,31.62,0
51:49.9,0,0,0.3,0,0,0,31.62,0
51:50.0,0,0,0.3,0,0,0,31.62,0
51:50.1,0,0,0.3,0,0,0,31.62,0
51:50.2,0,0,0.3,0,0,0,31.62,0
51:50.5,0,0,0.31,0,0,0,31.62,0
51:50.6,0,0,0.29,0,0,0,31.62,0
51:50.7,0,0,0.29,0,0,0,31.62,0
51:50.8,0,0,0.3,0,0,0,31.62,0
51:51.1,0,0,0.31,0,0,0,31.62,0
51:51.1,0,0,0.31,0,0,0,31.62,0
51:51.2,0,0,0.31,0,0,0,31.62,0
51:51.3,0,0,0.31,0,0,0,31.62,0
51:51.4,0,0,0.3,0,0,0,31.62,0
51:51.5,0,0,0.31,0,0,0,31.62,0
51:51.6,0,0,0.3,0,0,0,31.62,0
51:51.8,0,0,0.3,0,0,0,31.62,0
51:51.8,0,0,0.3,0,0,0,31.62,0
51:52.0,0,0,0.3,0,0,0,31.62,0
51:52.1,0,0,0.3,0,0,0,31.62,0
51:52.2,0,0,0.3,0,0,0,31.62,0
51:52.4,0,0,0.31,0,0,0,31.62,0
51:52.6,0,0,0.3,0,0,0,31.62,0
51:52.7,0,0,0.3,0,0,0,31.62,0
51:52.7,0,0,0.29,0,0,0,31.62,0
51:52.9,0,0,0.3,0,0,0,31.62,0
51:53.2,0,0,0.29,0,0,0,31.62,0
51:53.3,0,0,0.3,0,0,0,31.62,0
51:54.1,0,0,0.3,0,0,0,31.62,0
