Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
01:18.8,0,0,0.29,0,0,0,0,0
01:18.9,0,0,0.29,0,0,0,0,0
01:18.9,0,0,0.3,0,0,0,0,0
01:19.1,0,0,0.28,0,0,0,0,0
01:19.2,0,0,0.29,0,0,0,0,0
01:19.4,0,0,0.29,0,0,0,0,0
01:19.4,0,0,0.3,0,0,0,0,0
01:19.6,0,0,0.29,0,0,0,0,0
01:19.9,0,0,0.29,0,0,0,0,0
01:20.0,0,0,0.29,0,0,0,0,0
01:20.1,0,0,0.3,0,0,0,0,0
01:20.4,0,0,0.3,0,0,0,0,0
01:20.5,0,0,0.28,0,0,0,0,0
01:20.7,0,0,0.29,0,0,0,0,0
01:20.8,0,0,0.3,0,0,0,0,0
01:21.0,0,0,0.3,0,0,0,0,0
01:21.0,0,0,0.29,0,0,0,0,0
01:21.1,0,0,0.3,0,0,0,0,0
01:21.2,0,0,0.29,0,0,0,0,0
01:21.3,0,0,0.29,0,0,0,0,0
01:21.5,0,0,0.29,0,0,0,0,0
01:21.6,0,0,0.3,0,0,0,0,0
01:21.7,0,0,0.3,0,0,0,0,0
01:21.8,0,0,0.3,0,0,0,0,0
01:22.0,0,0,0.29,0,0,0,0,0
01:22.2,0,0,0.3,0,0,0,0,0
01:22.3,0,0,0.29,0,0,0,0,0
01:22.5,0,0,0.3,0,0,0,0,0
01:22.6,0,0,0.29,0,0,0,0,0
01:22.7,0,0,0.29,0,0,0,0,0
01:23.1,0,0,0.29,0,0,0,0,0
01:23.3,0,0,0.29,0,0,0,0,0
01:23.4,0,0,0.3,0,0,0,0,0
01:23.7,0,0,0.29,0,0,0,0,0
01:23.8,0,0,0.3,0,0,0,0,0
01:24.0,0,0,0.29,0,0,0,0,0
01:24.1,0,0,0.29,0,0,0,0,0
01:24.1,0,0,0.3,0,0,0,0,0
01:24.2,0,0,0.29,0,0,0,0,0
01:24.5,0,0,0.28,0,0,0,0,0
01:24.7,0,0,0.3,0,0,0,0,0
01:24.7,0,0,0.29,0,0,0,0,0
01:24.9,0,0,0.29,0,0,0,0,0
01:25.0,0,0,0.29,0,0,0,0,0
01:25.2,0,0,0.29,0,0,0,0,0
01:25.5,0,0,0.3,0,0,0,0,0
01:25.5,0,0,0.3,0,0,0,0,0
01:25.7,0,0,0.29,0,0,0,0,0
01:25.8,0,0,0.29,0,0,0,0,0
