Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
17:59.2,59.8,60.5,3.07,2105,17.6,0,34.58,0
17:59.3,60.4,60.6,3.06,2109,17.4,0.092,34.66,0
17:59.4,61,60.5,3.08,2110,17.6,0,34.76,0
17:59.8,61,60.7,3.03,2112,17.8,0.141,35.1,0
18:00.7,60.8,61.9,3.08,2118,18,0.19,35.98,0
18:00.8,60.9,61.4,3.06,2121,17.8,0,36.08,0
18:01.0,0,0,0.29,2111,16.5,0,36.33,0
18:01.1,0,0,0.29,2094,16.8,0,36.42,0
18:01.8,0,0,0.29,2053,16.5,0,37.08,0
18:01.9,0,0,0.29,2045,16.4,0,37.17,0
18:02.0,0,0,0.29,2021,16,0,37.34,0
18:02.1,0,0,0.29,2008,16,0,37.43,0
18:02.4,0,0,0.29,1972,15.5,0,37.67,0
18:02.5,0,0,0.29,1941,15.3,0,37.85,0
18:02.6,0,0,0.29,1930,15.1,0,37.94,0
18:02.7,0,0,0.29,1909,14.9,0,38.03,0
18:03.1,0,0,0.29,1842,14.4,0,38.42,0
18:03.2,0,0,0.29,1831,14.2,0,38.48,0
18:03.3,0,0,0.29,1815,14,0,38.6,0
18:03.4,0,0,0.29,1789,13.8,0,38.74,0
18:03.5,0,0,0.29,1764,13.6,0,38.85,0
18:03.6,0,0,0.29,1751,13.3,0,38.91,0
18:03.7,0,0,0.29,1730,13.1,0,39,0
18:03.8,0,0,0.29,1708,12.9,0,39.12,0
18:03.9,0,0,0.29,1677,12.6,0,39.23,0
18:04.0,0,0,0.29,1652,12,0,39.34,0
18:04.3,0,0,0.28,1588,11.9,0.19,39.57,0
18:04.5,0,0,0.28,1502,10.4,0,39.83,0
18:04.6,0,0,0.28,1480,10.7,0.066,39.89,0
18:04.7,0,0,0.28,1452,9.8,0.039,40,0
18:04.9,0,0,0.28,1378,9.4,0,40.23,0
18:05.1,0,0,0.28,1327,9.4,0.163,40.36,0
18:05.1,0,0,0.28,1316,8.6,0,40.43,0
18:05.2,0,0,0.28,1272,9,0.141,40.54,0
18:05.3,0,0,0.28,1243,8.4,0,40.65,0
18:05.5,0,0,0.28,1199,8.3,0,40.76,0
18:05.6,0,0,0.28,1160,7.6,0,40.91,0
18:05.7,0,0,0.28,1119,7.5,0.061,41.02,0
18:05.8,0,0,0.29,1100,7.6,0.039,41.1,0
18:06.0,0,0,0.29,1032,7.2,0.146,41.3,0
18:06.2,0,0,0.29,998,6.6,0,41.46,0
18:06.2,0,0,0.29,971,6.5,0,41.53,0
18:06.3,0,0,0.29,946,6.6,0.017,41.64,0
18:06.4,0,0,0.29,923,5.8,0,41.74,0
18:06.6,0,0,0.29,870,6.3,0.053,41.94,0
18:06.8,0,0,0.29,839,5.6,0,42.11,0
18:06.9,0,0,0.29,824,5.3,0,42.17,0
18:07.0,0,0,0.29,791,5.5,0.017,42.29,0
18:07.2,0,0,0.29,743,4.4,0,42.51,0
18:07.4,0,0,0.29,702,4.6,0.048,42.65,0
18:07.4,0,0,0.29,689,4.7,0,42.7,0
18:07.5,0,0,0.3,667,4.3,0,42.84,0
18:07.6,0,0,0.3,646,4,0,42.94,0
18:07.8,0,0,0.3,595,3.2,0,43.13,0
18:07.9,0,0,0.3,570,3.2,0,43.23,0
18:08.0,0,0,0.3,552,3.1,0,43.31,0
18:08.1,0,0,0.3,519,2.7,0,43.38,0
18:08.2,0,0,0.3,502,2.7,0.013,43.38,0
18:08.4,0,0,0.3,454,2.3,0.057,43.38,0
18:08.5,0,0,0.3,437,2.2,0,43.38,0
18:08.6,0,0,0.3,406,2.1,0,43.38,0
18:08.6,0,0,0.3,391,1.8,0,43.38,0
18:08.7,0,0,0.3,370,1.8,0,43.38,0
18:08.8,0,0,0.29,348,1.6,0,43.38,0
18:09.1,0,0,0.29,289,1.2,0,43.38,0
