Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
08:16.1,34.1,33.6,1.84,1187,9.9,0.123,21.28,0
08:16.3,33.9,33.6,1.81,1186,10.1,0.163,21.48,0
08:16.6,33.8,33.5,1.81,1190,9.9,0,21.71,0
08:16.7,33.9,33.6,1.81,1190,10.2,0.172,21.86,0
08:16.8,33.7,34.9,1.82,1193,10.1,0.075,21.94,0
08:16.9,34.3,33.4,1.81,1194,10.1,0,22.03,0
08:17.0,34.1,33.6,1.82,1195,10,0,22.1,0
08:17.1,34.1,33.5,1.83,1193,9.9,0.048,22.22,0
08:17.3,34.1,35.1,1.81,1196,9.9,0,22.42,0
08:17.3,34,33.3,1.82,1197,10,0.097,22.5,0
08:17.8,34.2,33.7,1.81,1199,10,0.008,22.92,0
08:18.0,34,34.1,1.81,1201,10.1,0.092,23.15,0
08:18.1,33.9,34.7,1.84,1201,10,0,23.22,0
08:18.2,33.8,34.6,1.82,1201,9.9,0.008,23.33,0
08:18.3,34.1,33.8,1.81,1198,9.9,0.035,23.44,0
08:18.7,33.9,34.5,1.81,1195,10,0,23.86,0
08:18.9,33.9,33.8,1.81,1195,9.7,0,24.01,0
08:19.0,33.8,33.7,1.85,1193,9.9,0.061,24.08,0
08:19.5,34.1,33.6,1.84,1174,9.4,0,24.65,0
08:19.6,33.9,34.2,1.8,1173,9.8,0.177,24.72,0
08:19.7,33.8,33.5,1.85,1172,9.4,0,24.81,0
08:19.9,33.9,33.8,1.82,1159,9.3,0,25.07,0
08:20.1,33.8,33.7,1.82,1159,9.5,0.106,25.2,0
08:20.1,34,34,1.89,1155,9.4,0,25.29,0
08:20.7,33.9,33.5,1.86,1155,9.5,0,25.85,0
08:20.9,33.7,34.3,1.87,1156,10,0.194,25.99,0
08:20.9,33.7,33.7,1.82,1159,9.6,0,26.08,0
08:21.1,34,35.1,1.82,1162,9.9,0.123,26.2,0
08:21.2,33.7,34.4,1.81,1163,9.4,0,26.3,0
08:21.3,33.8,33.4,1.82,1164,10.1,0.239,26.39,0
08:21.4,34.2,33.6,1.81,1169,9.8,0.022,26.48,0
08:21.6,34.1,34,1.81,1173,9.9,0.106,26.75,0
08:21.8,33.8,33.7,1.81,1180,9.8,0,26.93,0
08:21.9,33.8,34,1.82,1185,9.8,0,27.07,0
08:22.0,33.8,33.4,1.81,1183,10,0,27.18,0
08:22.2,33.8,33.9,1.81,1189,9.9,0,27.31,0
08:22.3,33.9,33.7,1.81,1191,9.9,0,27.46,0
