Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
57:14.6,0,0,0.29,1864,13.9,0.168,29.6,0
57:14.7,0,0,0.29,1841,14,0.123,29.7,0
57:14.8,0,0,0.29,1812,13.6,0,29.79,0
57:14.9,0,0,0.29,1788,12.9,0,29.88,0
57:15.1,0,0,0.29,1719,13.1,0.38,30.12,0
57:15.2,0,0,0.29,1692,12,0,30.19,0
57:15.3,0,0,0.28,1665,12.2,0,30.31,0
57:15.4,0,0,0.28,1631,11.6,0,30.4,0
57:15.5,0,0,0.28,1605,11.3,0.358,30.49,0
57:15.6,0,0,0.28,1544,10.6,0.079,30.67,0
57:15.7,0,0,0.28,1517,10.7,0,30.75,0
57:15.8,0,0,0.28,1489,10.6,0,30.83,0
57:15.9,0,0,0.28,1453,10.5,0.296,30.94,0
57:16.0,0,0,0.28,1411,9.4,0,31.06,0
57:16.1,0,0,0.28,1376,9.6,0.088,31.16,0
57:16.4,0,0,0.28,1265,8.4,0,31.48,0
57:16.6,0,0,0.29,1227,8,0,31.58,0
57:16.7,0,0,0.28,1183,7.6,0,31.71,0
57:16.8,0,0,0.29,1147,7.5,0,31.8,0
57:16.9,0,0,0.28,1103,7.3,0,31.92,0
57:17.3,0,0,0.29,972,6,0,32.28,0
57:17.3,0,0,0.28,948,5.6,0,32.36,0
57:17.5,0,0,0.28,889,5.4,0,32.5,0
57:17.6,0,0,0.28,855,5.1,0,32.6,0
57:17.7,0,0,0.28,820,4.7,0,32.69,0
57:17.9,0,0,0.3,723,3.9,0,32.95,0
57:18.0,0,0,0.3,688,3.7,0,33.05,0
57:18.1,0,0,0.3,654,3.5,0,33.15,0
57:18.3,0,0,0.3,586,2.9,0,33.33,0
57:18.5,0,0,0.3,533,2.6,0.039,33.34,0
57:18.7,0,0,0.3,466,2.2,0,33.34,0
57:18.8,0,0,0.3,440,2,0.008,33.34,0
57:18.9,0,0,0.3,414,1.9,0,33.34,0
57:19.0,0,0,0.31,381,1.7,0,33.34,0
57:19.2,0,0,0.3,343,1.4,0,33.34,0
57:19.4,0,0,0.3,293,1.2,0,33.34,0
57:19.6,0,0,0.3,250,1,0,33.34,0
57:19.7,0,0,0.3,233,0.9,0,33.34,0
57:20.0,0,0,0.31,193,0.7,0,33.34,0
57:20.1,0,0,0.31,184,0.7,0,33.34,0
57:20.5,0,0,0.32,132,0.4,0,33.34,0
57:20.6,0,0,0.32,118,0.4,0,33.34,0
57:20.7,0,0,0.32,108,0.3,0,33.34,0
57:20.9,0,0,0.31,91,0.2,0,33.34,0
57:21.0,0,0,0.3,85,0.2,0,33.34,0
57:21.1,0,0,0.3,77,0.1,0,33.34,0
57:21.3,0,0,0.29,63,0.1,0,33.34,0
57:21.3,0,0,0.29,56,0,0,33.34,0
57:21.6,0,0,0.29,40,0,0,33.34,0
57:21.9,0,0,0.29,26,0,0,33.34,0
57:22.0,0,0,0.3,23,0,0,33.34,0
57:22.1,0,0,0.29,20,0,0,33.34,0
57:22.3,0,0,0.3,14,0,0,33.34,0
57:22.4,0,0,0.3,13,0,0,33.34,0
57:22.5,0,0,0.29,11,0,0,33.34,0
57:22.6,0,0,0.29,9,0,0,33.34,0
57:22.8,0,0,0.29,7,0,0,33.34,0
57:23.1,0,0,0.29,4,0,0,33.34,0
57:23.2,0,0,0.3,4,0,0,33.34,0
57:23.4,0,0,0.29,3,0,0,33.34,0
57:23.9,0,0,0.31,1,0,0,33.34,0
57:25.9,0,0,0.29,0,0,0,33.34,0
57:26.0,0,0,0.3,0,0,0,33.34,0
