Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
54:17.6,15.4,15.8,0.8,549,4.5,0,0,0
54:17.7,15.4,15.6,0.79,549,4.4,0,0,0
54:17.8,15.3,15.2,0.8,549,4.6,0,0,0
54:17.9,15.7,15.8,0.8,552,4.7,0.013,0,0
54:18.0,15.5,15.8,0.81,553,4.5,0,0,0
54:18.3,15.7,15.6,0.81,553,4.8,0.057,0,0
54:18.3,15.6,15.4,0.81,555,4.8,0.013,0,0
54:18.5,15.6,15.7,0.81,559,4.6,0,0,0
54:18.6,15.5,15.6,0.82,558,4.7,0,0,0
54:18.7,15.5,15.4,0.8,559,4.7,0.022,0,0
54:18.9,15.5,15.6,0.82,562,4.6,0,0,0
54:19.0,15.6,15.3,0.8,561,4.7,0,0,0
54:19.2,15.5,15.8,0.81,565,4.9,0.026,0,0
54:19.4,15.5,15.4,0.8,568,4.7,0,0,0
54:19.4,15.3,15.8,0.82,567,4.6,0,0,0
54:19.6,15.5,15.8,0.82,569,4.8,0.053,0,0
54:19.7,15.7,15.6,0.79,570,4.8,0,0,0
54:19.8,15.6,15.7,0.82,569,4.6,0,0,0
54:19.9,15.7,15.6,0.79,568,4.7,0.026,0,0
54:20.0,15.5,15.3,0.79,569,4.8,0.07,0,0
54:20.4,15.4,15.8,0.81,570,4.7,0.004,0,0
54:20.4,15.5,15.1,0.8,570,4.7,0.008,0,0
54:20.8,15.6,15.2,0.82,566,4.7,0.022,0,0
54:20.9,15.7,15.6,0.8,566,4.7,0.066,0,0
54:21.0,15.5,15.4,0.82,567,4.7,0.013,0,0
54:21.1,15.3,15.2,0.8,566,4.5,0,0,0
54:21.3,15.6,15.3,0.79,561,4.6,0,0,0
54:21.4,15.5,15.7,0.82,561,4.5,0,0,0
54:21.5,15.5,15.3,0.79,556,4.3,0,0,0
54:21.8,15.5,15.4,0.82,554,4.7,0.013,0,0
54:21.9,15.4,15.8,0.8,554,4.5,0,0,0
54:22.0,15.4,15.3,0.81,551,4.4,0,0,0
54:22.1,15.4,15.6,0.83,550,4.4,0.03,0,0
54:22.3,15.6,15.6,0.78,548,4.4,0,0,0
54:22.4,15.7,15.3,0.82,547,4.4,0.008,0,0
54:22.5,15.7,15.7,0.81,544,4.4,0.039,0,0
54:22.7,15.5,15.2,0.81,544,4.6,0.035,0,0
54:22.7,15.6,15.7,0.81,545,4.5,0,0,0
54:22.9,15.5,15.8,0.81,545,4.3,0,0,0
54:23.1,15.4,15.8,0.79,541,4.4,0.008,0,0
54:23.2,15.3,15.1,0.82,542,4.4,0,0,0
54:23.3,15.6,15.7,0.79,540,4.3,0.022,0,0
54:23.4,15.6,15.6,0.82,538,4.3,0,0,0
54:23.6,15.4,15.4,0.8,538,4.6,0.066,0,0
54:23.6,15.5,15.3,0.78,540,4.5,0.066,0,0
