Topic:,/fixposition/poiimu
time,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z
1771241318.19543,-0.00465,-0.02739,-0.03495,-0.5776,-0.2905,9.7875
1771241318.243387,-0.002,-0.04129,-0.03071,-0.1279,-0.4714,9.9367
1771241318.3013735,0.01018,0.03047,-0.03526,-0.5017,-0.2551,10.2851
1771241318.3506966,-0.00336,-0.01497,-0.03242,0.3912,0.7841,10.0473
1771241318.3976476,-0.00646,-0.03093,-0.02455,0.2637,0.0967,9.8933
1771241318.443876,0.00032,-0.01184,-0.02968,0.2201,-0.0442,9.8284
1771241318.4973648,0.00339,-0.02523,-0.03712,-0.0989,-0.2266,9.693
1771241318.544421,0.01025,0.02778,-0.03669,0.0936,-0.0744,9.3418
1771241318.6016757,-0.00931,0.02797,-0.03582,-0.3781,0.0163,9.6962
1771241318.6432652,-0.02227,0.00168,-0.03382,-0.9226,0.7569,10.2954
1771241318.7052464,-0.02614,-0.02872,-0.03674,0.6311,-0.0501,9.4677
1771241318.747786,-0.00648,-0.02468,-0.03891,0.7394,-0.642,9.8258
1771241318.805186,-0.01433,-0.01848,-0.03938,-0.3888,0.0972,10.4391
1771241318.843273,-0.02438,0.01642,-0.04043,-0.0119,-0.1129,10.1225
1771241318.8971608,-0.01653,-0.00021,-0.03089,0.087,-0.7447,9.6381
1771241318.944961,-0.00837,0.02924,-0.03628,0.6606,-0.3181,9.7209
1771241318.993748,0.00611,-0.00863,-0.04043,-0.3088,-0.4811,9.5794
1771241319.043457,0.00573,0.0278,-0.03512,0.7254,0.1908,9.7387
1771241319.0937686,-0.01943,0.01044,-0.03284,-0.1691,0.5544,9.9528
1771241319.1451547,-0.02061,0.05046,-0.0338,-0.2082,0.1137,9.9228
1771241319.1961,-0.01129,-0.02218,-0.03282,-0.5002,-0.1113,9.5881
1771241319.243677,-0.00607,0.00934,-0.03692,0.3876,-0.7597,9.0369
1771241319.2970917,0.01273,0.01688,-0.03532,0.5159,-0.4473,9.3854
1771241319.3429956,0.02223,0.01998,-0.03718,0.4624,-1.1248,9.6495
1771241319.3933465,0.00537,-0.04378,-0.03233,-1.5042,0.2951,10.8584
1771241319.4431276,-0.00111,0.02909,-0.03539,-0.1499,-0.2762,9.8433
1771241319.495595,0.00324,0.03126,-0.03128,0.8753,-0.478,10.2078
1771241319.547293,-0.00718,0.03406,-0.02923,0.4768,-0.1633,9.8618
1771241319.5933847,-0.0034,0.07138,-0.03636,1.2871,-0.5544,9.6393
1771241319.6463614,-0.00079,-0.03422,-0.01918,-0.8181,-0.113,9.7912
1771241319.6964478,-0.00686,0.01616,-0.01913,-0.3009,-0.073,9.6117
1771241319.7442625,-0.01124,-0.0904,-0.00951,-0.5547,0.4236,9.6258
1771241319.7984862,-0.00584,-0.01003,-0.01244,0.4498,-0.2451,9.4886
1771241319.8442273,0.00403,-0.01603,-0.0159,-0.1635,0.2242,10.1391
1771241319.8940277,0.00551,-0.02861,-0.01316,-0.5193,-0.0374,9.8535
1771241319.9455059,0.00653,0.04443,-0.02387,-0.4541,0.744,10.1543
1771241319.9930832,0.00779,-0.01365,-0.02312,-0.6743,0.9701,10.5595
1771241320.0435026,0.01483,-0.06976,-0.00452,0.2844,-0.1474,9.7301
1771241320.0935624,0.02765,-0.05582,-0.00141,1.0371,0.5295,9.9595
1771241320.159033,0.01723,-0.01234,-0.00164,0.2862,0.5282,9.6348
1771241320.1954942,0.00323,0.04551,-0.00265,0.0967,0.5436,10.1196
1771241320.2550507,-0.0064,0.0181,0.01129,-0.5079,0.0333,9.9841
1771241320.2973907,0.00686,0.02172,0.00964,0.455,-0.9118,9.6419
1771241320.3634827,-0.00056,0.00431,0.00034,0.5976,0.3081,9.6638
1771241320.39866,-0.01142,-0.05839,0.01269,-1.2696,0.1417,10.0997
1771241320.4456244,0.00017,-0.01639,0.01334,-0.0109,0.2758,10.3367
1771241320.4930558,0.00554,-0.02007,0.0073,-0.6471,0.1111,9.9984
1771241320.5690594,0.01547,-0.00057,0.00489,-0.7511,-0.2363,9.9763
1771241320.6009102,0.01289,0.02924,-0.00257,0.6279,0.8995,9.8415
1771241320.6500678,0.01578,0.03382,0.01271,1.5155,0.3365,9.6964
1771241320.694945,-0.00803,0.06796,0.01197,0.7792,0.5944,9.2407
1771241320.7535493,-0.01954,0.02721,0.0145,0.042,0.0201,9.9931
1771241320.794118,-0.00014,-0.02897,0.01555,-0.916,-1.8433,9.6413
1771241320.854562,0.00641,0.10679,0.00594,0.0582,-0.1784,10.2616
1771241320.895663,-0.00111,0.10401,-0.00339,2.4796,-0.2191,9.3541
1771241320.9664624,-0.01099,-0.04756,0.02424,-1.7469,-0.0553,9.8942
1771241320.995816,-0.03047,0.11707,0.03342,0.4585,0.9209,9.4752
1771241321.0480669,-0.04213,-0.06197,0.05229,-3.2448,1.417,10.499
1771241321.0938265,-0.02609,-0.0022,0.0227,-1.1199,0.6439,11.58
1771241321.1470072,-0.01514,-0.05128,0.02128,-0.9334,0.6561,11.0422
1771241321.1973526,0.00538,0.00211,0.02866,-0.3473,0.7149,10.028
1771241321.243726,0.00374,0.03029,0.03923,0.0744,0.5278,9.8713
1771241321.2942362,0.00101,0.03269,0.04139,-0.1423,0.4901,9.492
1771241321.3448021,-0.0004,-0.00102,0.04567,-0.5247,0.0023,9.3611
1771241321.3951597,-0.00505,-0.03313,0.03836,-0.2794,0.4232,9.3405
1771241321.4469678,-0.00832,-0.02906,0.03312,-0.6974,0.4618,9.8376
1771241321.4943752,-0.00912,-0.04887,0.03592,-0.8455,0.1018,9.5135
1771241321.548471,0.00856,-0.01813,0.04063,-0.1723,-0.2708,9.5471
1771241321.5971413,0.01424,0.09343,0.03401,0.8693,0.8945,9.2144
1771241321.6450055,0.01027,-0.15281,0.04351,-1.4049,2.9425,9.8494
1771241321.6935542,-0.01773,-0.14528,0.04619,-0.6962,1.2388,9.9228
1771241321.743704,-0.03803,-0.05664,0.03826,0.0817,0.9752,10.074
1771241321.7985582,-0.05178,0.06101,0.02481,0.9215,-0.1364,9.6756
1771241321.8458939,-0.04588,0.12256,0.0333,2.4244,-0.7255,10.0538
1771241321.895002,-0.02294,-0.02038,0.04299,0.2031,-1.0858,10.0851
1771241321.9511735,-0.0023,0.01066,0.04598,-0.1002,-0.4664,9.5049
1771241322.0454774,0.00756,0.00852,0.04308,-0.0028,0.8061,9.6765
1771241322.093325,-0.00561,-0.01622,0.03768,-0.3142,0.5489,9.5477
1771241322.1429486,-0.01372,-0.00206,0.03992,-0.2969,0.0409,9.8864
1771241322.2001877,-0.01224,-0.02787,0.03559,0.1207,-0.3993,9.7735
1771241322.246417,-0.00367,0.03555,0.0311,-0.0028,-0.997,9.8228
1771241322.293351,0.00305,0.02586,0.02126,0.4198,-0.7708,9.7928
1771241322.3469045,-0.00812,0.00274,0.01066,-0.6431,-0.0428,9.9176
1771241322.3973067,-0.0213,-0.04947,0.01301,-0.2964,-0.4566,9.1389
1771241322.4527373,-0.0133,0.0476,0.01335,0.9081,-0.7956,9.4202
1771241322.496659,-0.00445,-0.01566,-0.00211,-0.9877,-0.8215,9.6497
1771241322.5439794,-0.00549,0.06812,-0.01237,0.1811,-0.5544,9.8527
1771241322.5939722,-0.00238,-0.03274,-0.00927,0.5142,-0.2137,10.1728
1771241322.6656091,0.00042,0.00082,-0.00668,0.2113,-0.3114,9.6655
1771241322.7006817,-0.00017,0.03598,-0.01887,0.2427,-0.0089,9.6633
1771241322.7465966,-0.0058,-0.02154,-0.01376,-0.3331,-0.0074,10.2081
1771241322.8000033,0.00335,0.00436,-0.02128,0.0045,-0.781,9.4405
1771241322.845911,0.00145,0.0115,-0.01647,0.1869,-0.3963,9.7758
1771241322.9056985,-0.00804,0.02282,-0.02254,-0.4231,0.1597,10.1856
1771241322.9453406,-0.01949,-0.00515,-0.01839,0.6363,-0.288,9.6871
1771241323.003278,-0.00724,-0.0276,-0.01405,-0.2872,-0.8079,9.7249
1771241323.0431747,0.00525,-0.02872,-0.01388,-0.8249,-0.9019,9.6684
1771241323.1085575,0.00016,-0.00561,-0.01522,-0.3783,-0.8178,9.4598
1771241323.1491227,-0.00301,0.01605,-0.02305,0.0406,-0.4389,10.0712
1771241323.1942954,0.00383,-0.03469,-0.01987,0.1814,-0.3679,9.6651
1771241323.2583969,0.00326,0.01865,-0.01451,0.4863,-1.0731,9.7265
1771241323.2977355,0.00727,-0.00328,-0.02554,0.3298,-0.5111,9.8871
1771241323.3480186,0.01321,-0.00726,-0.02575,0.2523,0.5744,9.2985
1771241323.3962448,0.00825,-0.03059,-0.02131,-0.4557,-0.5426,9.6157
1771241323.4458947,0.00741,-0.05353,-0.01729,-0.5539,0.3033,10.1864
1771241323.4934409,-0.00728,0.00461,-0.01517,-0.0168,0.4185,9.2515
1771241323.5461004,-0.00942,0.10122,-0.02725,0.6886,-0.0354,9.8228
1771241323.5951061,-0.00644,0.01344,-0.02292,0.4921,-0.3014,9.8829
1771241323.6452456,-0.00092,-0.01927,-0.02347,0.0479,-0.5283,9.772
1771241323.700843,0.00955,-0.00403,-0.02481,0.3092,-0.8571,9.4955
1771241323.7489069,-0.00309,0.01702,-0.02508,-0.1793,0.0522,10.1883
1771241323.7945294,-0.00792,-0.01894,-0.02115,0.3495,-0.8556,9.9053
1771241323.8449078,0.00286,0.00796,-0.01536,0.1411,-0.8008,9.53
1771241323.8940325,-0.00872,0.02286,-0.02531,0.1635,0.0175,9.9073
1771241323.948922,-0.01164,-0.01296,-0.02226,-0.3027,-0.0206,9.6109
1771241323.9928625,-0.00554,0.05094,-0.021,1.4175,-0.4959,9.3264
1771241324.0491328,-0.00077,0.00373,-0.02155,1.1001,-0.7954,9.4146
1771241324.0945516,0.01948,0.00356,-0.02371,0.2706,-1.3232,9.4548
1771241324.1427777,0.02216,0.01945,-0.02121,-0.8183,-0.0919,10.7905
1771241324.198702,0.01309,-0.01112,-0.02047,-0.4228,0.2641,10.0361
1771241324.2489722,0.00961,0.03451,-0.0292,0.686,0.2379,9.7645
1771241324.2933123,0.00087,-0.03542,-0.02777,-0.2939,0.0629,9.9892
1771241324.3436637,0.00306,-0.00203,-0.02465,0.4701,-0.6015,9.5787
1771241324.3990912,0.00647,-0.02027,-0.01541,0.1918,-0.9487,10.1896
1771241324.447169,0.00686,-0.0009,-0.02081,-0.2902,-0.3205,10.088
1771241324.497262,-0.00455,0.0328,-0.01676,0.0047,0.0835,10.1464
1771241324.5441236,-0.00779,-0.02583,-0.00803,-0.0314,0.0078,9.8895
1771241324.5942318,-0.02085,0.00177,-0.01053,-0.2344,0.0146,9.9888
1771241324.6473963,-0.02156,-0.04842,-0.00539,0.4469,-0.5451,9.8193
1771241324.6944969,0.00325,-0.02198,-0.00525,-1.2001,-0.3297,9.8857
1771241324.7476528,-0.00568,0.02878,-0.01288,-0.6312,0.5383,9.76
1771241324.7983906,0.00041,-0.05112,0.0006,-1.0437,-1.0508,9.8274
1771241324.8451664,0.00975,-0.04197,0.00302,0.9417,0.1374,9.6988
1771241324.897987,0.00853,0.07079,-0.01042,0.7032,0.254,10.0303
1771241324.9436183,0.00756,-0.00666,-0.00544,0.4532,0.9076,10.2898
1771241324.9960196,0.00187,-0.05764,-0.00272,-1.3601,-0.0383,10.1558
1771241325.053461,0.00077,-0.01372,-0.00118,-0.0092,-0.4181,9.7227
1771241325.0954516,0.00253,0.07748,-0.0109,0.8173,-1.101,9.5986
1771241325.1470373,-0.00142,-0.01424,-0.00995,-0.8007,-0.4705,9.6105
1771241325.195051,-0.00318,-0.0472,-0.00997,0.1285,-0.0541,9.5023
1771241325.2484574,0.00809,-0.03006,-0.01126,0.8855,-0.746,9.6168
1771241325.3010776,0.0147,0.00511,-0.01051,-0.3667,-0.3826,9.6382
1771241325.3434398,0.00638,-0.00253,-0.00897,-0.8594,-0.6179,10.0423
1771241325.3981442,-0.00174,0.05817,-0.00744,-0.7468,0.1612,10.4591
1771241325.4721115,-0.01897,-0.03386,-0.00408,0.9373,0.1784,10.0375
1771241325.5071678,-0.01494,-0.03032,-0.00662,-0.0217,-0.4941,9.956
1771241325.5487614,-0.01395,-0.01214,-0.00783,-0.3151,-0.9953,9.4788
1771241325.5939844,0.00124,-0.01454,-0.00591,0.1961,-0.1659,9.6525
1771241325.6465936,0.01069,-0.05299,-0.00074,-0.9329,-1.1856,9.5546
1771241325.695515,0.00794,0.06312,-0.00922,-0.4456,0.2023,10.2403
1771241325.9121983,0.0022,0.02069,-0.01041,-0.0479,0.4834,10.1204
1771241326.1534958,0.0037,-0.01632,-0.00357,-0.5336,0.6739,9.8954
1771241326.1964827,-0.00534,0.06192,-0.0044,-0.2734,-0.2171,9.903
1771241326.245825,0.00184,-0.00069,-0.00401,-0.4353,-0.624,9.8457
1771241326.3590403,0.01998,-0.01004,-0.01591,-0.7493,0.3061,10.1159
1771241326.4487813,0.02548,-0.03296,-0.00467,0.6764,0.0213,9.7495
1771241326.4968863,0.03276,-0.04209,-0.00798,-1.5791,0.4219,10.2271
1771241326.54559,0.01562,0.07058,-0.00932,-0.0058,1.2167,10.0316
1771241326.7476356,0.01577,-0.02559,-0.00457,-0.4713,0.072,9.4846
1771241326.7978055,-0.00207,0.02692,-0.00676,0.7773,-0.0253,9.6413
1771241326.8449407,-0.01305,-0.03877,-0.00321,0.0604,0.482,10.3219
1771241326.8965135,0.00734,-0.0345,-0.00271,0.414,-0.6095,10.3869
1771241326.9450262,0.02341,-0.013,-0.01791,-0.3679,-0.2017,10.7533
1771241327.0020819,0.00593,-0.00412,-0.01438,-0.7065,0.4491,10.3116
1771241327.0455742,-0.00898,-0.0325,-0.00537,0.6548,0.6923,10.0255
1771241327.0995495,0.00167,-0.0946,0.00664,-0.4319,-0.9904,9.6385
1771241327.2003152,0.02051,0.04877,-0.01738,1.045,-0.9579,9.2948
1771241327.244814,0.01801,-0.11575,0.00374,-1.3025,-0.5476,10.2895
1771241327.2958198,0.02317,-0.0227,-0.00455,-0.8531,-0.6829,10.5421
1771241327.345484,0.00815,0.07983,-0.01524,0.8184,0.6807,10.3539
1771241327.394347,-0.01164,0.0288,-0.01096,-0.0118,0.9467,9.8811
1771241327.4486244,0.00454,-0.02906,0.00251,0.0839,-0.1984,9.6265
1771241327.495251,-0.00603,0.0358,-0.00206,-0.4571,0.3989,10.3251
1771241327.545477,-0.01528,0.05418,-0.00538,0.7587,0.7463,9.5386
1771241327.5983818,-0.00875,0.06544,-0.00289,0.5073,-0.214,9.9923
1771241327.645081,-0.00516,0.00847,0.0088,-0.0251,-0.3124,10.0482
1771241327.6974359,0.0017,0.02578,0.00828,1.3008,-0.2992,9.6349
1771241327.7478678,0.00474,0.03338,-0.00102,-1.194,-0.2896,10.1301
1771241327.7992258,-0.00961,0.05678,-0.00957,0.2294,-0.1726,9.6753
1771241327.844992,-0.00196,0.02466,-0.00037,-0.6077,-0.3508,9.2989
1771241327.8934462,-0.00734,-0.06514,0.0181,-0.7993,-0.2394,9.3671
1771241327.9474206,-0.03247,-0.0472,-0.00532,0.1187,0.3859,10.1637
1771241327.9973834,-0.00569,-0.05565,0.00301,0.5838,0.2534,9.2199
1771241328.0440319,-0.00262,-0.04534,0.00303,-0.6747,0.9352,10.1813
1771241328.0943866,-0.03079,-0.02788,-0.00138,-0.9374,1.1969,10.1029
1771241328.148582,-0.02407,0.11219,-0.00313,1.0707,0.5802,10.0325
1771241328.1973665,-0.03073,0.02204,0.00825,-0.0422,0.6416,9.8981
1771241328.2497413,-0.0194,-0.04419,0.01266,-0.9888,-0.6965,9.7099
1771241328.2949307,-0.00537,-0.02763,0.00822,0.5666,0.0548,9.1571
1771241328.3440394,-0.01397,0.05553,-0.00469,1.6791,0.1262,8.9672
1771241328.3971844,0.00073,0.08513,0.00292,-0.5125,-0.6961,9.6464
1771241328.4459414,-0.02098,0.10311,0.00291,1.0098,1.1078,9.4153
1771241328.494456,-0.01166,-0.05604,0.02342,0.8971,-1.8753,9.5046
1771241328.543748,0.02635,0.04879,-0.00172,-0.5929,-1.4675,10.222
1771241328.596925,-0.00544,0.04997,-0.0137,-1.3704,0.4965,10.5838
1771241328.645604,-0.02029,0.07446,0.00061,0.5498,0.4198,10.3322
1771241328.6994238,-0.00779,0.02316,0.00199,0.7952,-0.7749,9.598
1771241328.744414,-0.00185,-0.01141,0.0066,0.4146,-0.7487,9.7988
1771241328.7985733,0.0057,-0.05549,0.00177,-0.8761,0.6746,10.0301
1771241328.8440602,0.00654,-0.04782,-0.00206,-1.9164,1.3069,10.1696
1771241328.8975964,-0.01139,-0.05912,0.0064,-0.384,0.8317,9.7654
1771241328.945471,-0.01956,0.0421,0.00243,0.2265,0.2871,9.9064
1771241328.9958582,-0.00991,-0.03697,0.00099,-0.1137,-0.069,9.5219
1771241329.0441318,0.0021,-0.05034,0.00479,-0.6777,-0.5578,9.2177
1771241329.093341,-0.01588,0.02426,0.0025,-0.2142,0.4331,9.845
1771241329.143451,-0.03621,-0.07488,0.00911,-0.4062,0.8429,9.9374
1771241329.1940975,0.00223,-0.02341,0.01178,0.5018,-1.7143,9.7223
1771241329.2448518,0.0215,-0.00671,0.01514,0.9061,-0.5012,9.9374
1771241329.2979052,-7e-05,-0.05868,0.01438,0.3758,1.1637,9.5708
1771241329.345,0.00781,-0.02794,0.02002,0.7201,0.3248,10.3194
1771241329.3959794,0.01492,0.0137,0.01966,-0.4987,0.1825,9.845
1771241329.4445734,0.01113,-0.0819,0.02643,-0.8747,0.1975,8.8198
1771241329.5002508,-0.00247,-0.02194,0.02739,-1.0979,0.7535,10.482
1771241329.5434883,-0.01159,0.01671,0.01157,0.3358,0.7496,10.2219
1771241329.5949411,-0.00645,0.03525,0.015,0.7233,0.7888,9.4227
1771241329.646605,-0.01192,-0.01078,0.01333,0.5544,-0.4543,9.5824
1771241329.6950877,0.00565,0.06691,0.01093,-0.054,-0.5793,9.9644
1771241329.7434268,-0.00389,0.02837,0.01347,0.2732,0.8608,9.7864
1771241329.8001661,-0.01596,-0.06124,0.03064,0.9678,0.339,9.5754
1771241329.8432682,-0.00619,-0.03301,0.02573,-0.8161,-0.0731,10.2216
1771241329.8956301,0.00523,-0.01552,0.01701,-1.2447,0.3493,9.3102
1771241329.944285,-0.00405,0.02713,0.01214,1.2846,0.3135,9.729
1771241329.9943285,-0.00206,-0.02197,0.01169,-0.2432,-0.1814,9.5718
1771241330.0446866,0.00343,0.05371,0.00518,-0.3302,-0.593,9.626
1771241330.0985334,-0.01073,0.01517,0.0047,-0.4652,0.3223,10.2963
1771241330.1470838,-0.02383,-0.02761,0.00115,-0.1451,0.4737,9.4795
1771241330.1952815,-0.01186,0.03867,0.00413,0.7048,-0.6096,10.2506
1771241330.2467701,-0.00121,0.07751,0.00305,-0.3026,-0.7005,9.6884
1771241330.2994096,0.00424,0.03133,0.00184,-0.5426,-0.4827,9.9788
1771241330.3497148,-0.00393,0.01784,0.00995,0.7902,-0.0558,9.8819
1771241330.4005997,-0.01283,0.00059,0.01032,-0.0561,0.6927,9.5178
1771241330.44372,-0.01365,-0.04756,0.01363,-0.5772,0.1696,9.7729
1771241330.5012057,0.00757,0.04387,-0.00131,0.649,-0.6643,9.8969
1771241330.5444453,0.00439,0.0048,-0.00263,-0.2044,-0.3701,9.7434
1771241330.5937028,-0.00717,0.04066,-0.0007,-0.3122,-0.4351,9.605
1771241330.6434531,-0.01544,0.00509,0.01033,0.365,-0.0575,9.8157
1771241330.6934414,0.00047,-0.00872,0.01255,0.0216,-1.2807,9.8748
1771241330.7455027,0.00381,0.01731,0.00031,-0.0903,-0.3431,9.8734
1771241330.7980971,-0.01186,-0.05174,0.00032,0.1753,-0.1257,10.0847
1771241330.845702,-0.00334,-0.03861,0.0025,-0.1998,-0.5374,9.9992
1771241330.893825,-0.01757,0.00757,0.01202,-0.087,-0.247,9.4588
1771241330.9471664,-0.00905,0.01283,0.01307,0.5111,-0.9403,9.7685
1771241330.9946804,0.0019,-0.01955,0.00913,-0.1279,-0.2331,9.685
1771241331.0509057,-0.00697,0.01533,-0.00135,-0.7451,0.5586,9.9361
1771241331.0940871,-0.02111,0.00131,-0.00083,1.0221,0.4442,9.4977
1771241331.1495821,-0.00887,-0.02138,0.00591,0.0557,-0.7788,9.1956
1771241331.196565,-0.00775,0.02063,0.00688,0.104,-0.4971,9.5239
1771241331.2451365,-0.00502,-0.02254,0.00747,0.4376,-0.1274,9.8851
1771241331.2941916,-0.01212,-0.03361,0.00537,-0.1247,-0.063,9.9196
1771241331.3439662,-0.00938,0.01769,-0.00049,0.3836,0.034,9.9856
1771241331.3969316,-0.00934,-0.03893,0.01094,-0.0209,-0.0469,10.1376
1771241331.4440947,0.00126,0.02596,0.00242,0.4846,-0.4451,10.0414
1771241331.4957795,0.00066,0.06236,-0.00048,0.3538,0.1603,9.6554
1771241331.5455809,-0.00931,0.00814,0.00528,0.2225,-0.6454,9.9231
1771241331.5989506,-0.00284,0.04303,0.00389,0.7933,-1.0777,9.6251
1771241331.6434917,0.00099,0.00384,-0.00087,-0.0807,-0.2841,9.2124
1771241331.6934776,-0.00534,-0.00645,0.00699,-0.1547,0.4618,9.6799
1771241331.7440345,-0.00835,-0.00108,0.01171,0.1587,-0.8511,9.7589
1771241331.8018878,-0.00058,-0.02774,0.0014,-0.4927,-0.0433,10.362
1771241331.8448129,-0.01595,0.01974,-0.002,-0.0388,0.0834,9.7833
1771241331.8938096,-0.01657,-0.00915,0.00777,-0.0404,-0.6328,9.7321
1771241331.9452715,-0.00692,0.04068,5e-05,1.1013,-0.7353,10.2692
1771241331.9956574,-0.0117,-0.02162,0.00179,-0.3663,-0.1819,10.5619
1771241332.045409,-0.01718,-0.05618,0.00577,-0.7443,-0.0646,10.072
1771241332.094013,-0.00835,0.02476,0.00639,1.2661,-0.2022,9.6602
1771241332.144218,0.0033,-0.02136,0.01019,-0.0801,0.2328,9.893
1771241332.1973705,0.00146,-0.00855,0.00415,-0.9741,0.3656,9.6758
1771241332.253016,-0.00565,-0.0088,0.00401,0.138,0.2861,9.3221
1771241332.2953684,-0.01026,0.03516,0.00939,0.2031,0.2297,9.9675
1771241332.3434649,-0.01022,0.0198,0.00493,0.3185,-0.2315,10.026
1771241332.396227,0.02137,-0.02954,0.00357,-0.2264,-0.9157,10.2573
1771241332.4490051,-0.00442,0.06202,-0.00066,0.2475,0.2253,9.353
1771241332.4943101,-0.01216,0.02394,0.00422,-0.3418,-0.4229,10.4062
1771241332.5465896,-0.00031,-0.00254,0.01136,0.1139,-0.9488,9.394
1771241332.6017551,-0.00163,0.03259,0.00093,-0.0759,-0.6046,9.6668
1771241332.644479,0.00194,0.00526,-6e-05,0.1782,-1.1959,10.0532
1771241332.6935515,0.00601,0.06026,-0.00172,0.4873,-0.7213,9.9636
1771241332.7438607,0.00568,2e-05,-0.00168,0.6697,-1.0012,9.7398
1771241332.795629,0.01099,-0.02588,0.00168,-0.0541,-1.508,9.6704
1771241332.8480842,0.01416,0.01048,0.00168,0.1145,-0.7936,9.3891
1771241332.899429,-0.00071,0.02263,-0.00139,-0.0639,0.0857,9.5709
1771241332.9512224,-0.00952,-0.01577,0.00082,-0.3744,-0.0454,9.9695
1771241332.9964259,-0.00781,-0.03996,0.01157,-0.4794,-0.971,10.1053
1771241333.044446,0.0016,0.04031,0.00557,-0.744,-1.0327,10.3902
1771241333.0943446,0.0009,0.02085,0.0003,0.8849,-0.9462,9.9454
1771241333.146208,0.02242,-0.01404,-0.00094,0.5278,-1.0722,9.355
1771241333.1967618,0.01453,-0.01391,0.00059,-0.415,-0.3441,9.759
1771241333.2446814,0.01052,-0.01615,0.00229,-0.4301,0.2966,9.7702
1771241333.2972293,0.01699,0.00736,0.00535,0.2346,-1.0228,9.3305
1771241333.343888,0.02546,-0.01047,0.00075,0.5602,0.0483,8.9875
1771241333.3952625,0.0133,-0.03587,0.00431,-0.9979,0.3921,9.9125
1771241333.4472783,0.0173,-0.02447,0.00945,-0.1596,-0.0662,9.9952
1771241333.495962,0.01825,0.03947,0.00282,1.0452,0.2333,9.6447
1771241333.5445406,0.01244,-0.00128,-0.0034,0.6963,-0.3838,10.0257
1771241333.5967028,0.01678,-0.00034,0.01026,-0.2895,0.2565,10.3161
1771241333.6458244,-0.00852,0.06501,0.01614,-0.1687,0.5911,10.0172
1771241333.6980233,-0.03688,0.05996,0.00101,-0.1251,1.0922,9.5108
1771241333.7519386,-0.01442,0.08225,0.00076,1.1397,-1.1065,9.1984
1771241333.7959158,-0.00198,-0.0235,0.0081,-0.3512,-0.3779,9.3962
1771241333.8438432,-0.01276,0.0113,0.00881,0.2809,-0.3882,10.5439
1771241333.8962214,-0.00864,-0.01715,0.00342,-0.2731,-0.2928,9.8817
1771241333.9442327,-0.00513,0.00948,0.00153,0.3429,-0.126,9.5836
1771241333.9940996,-0.00213,-0.04084,0.01305,-0.2847,0.0497,9.3631
1771241334.0441833,0.01325,0.01783,0.01136,-0.697,0.1346,10.1728
1771241334.0933604,0.01744,-0.00402,0.00303,-0.0719,0.2693,9.7429
1771241334.149159,0.01004,-0.00316,0.00984,-0.2731,0.394,9.2369
1771241334.1982484,0.00451,-0.01095,0.00836,-0.3095,0.22,9.9306
1771241334.2446804,0.00229,-0.02873,0.0122,-0.1489,-0.3248,9.4751
1771241334.2936141,-0.00226,0.06063,0.00898,0.2178,-0.9523,9.8502
1771241334.343742,-0.01628,0.02059,-0.00307,-0.1017,-0.4919,10.0263
1771241334.3938208,-0.01965,-0.04005,-0.00768,0.372,-1.2273,9.9052
1771241334.4436994,-0.01508,-0.04102,-0.01323,-0.4395,-0.8982,9.7412
1771241334.493519,-0.01422,0.01341,-0.01727,-0.0116,-0.9139,9.8904
1771241334.5440688,-0.00561,0.0389,-0.02189,0.5387,-0.772,9.6097
1771241334.5937028,-0.00807,-0.01106,-0.02498,-0.0441,-0.4741,10.0224
1771241334.6449182,0.00019,0.00628,-0.02241,-0.1182,-1.2771,9.4528
1771241334.7028394,0.01657,0.06315,-0.02423,-0.085,-0.3714,9.6895
1771241334.7468598,0.00839,0.03203,-0.02837,0.3647,-0.433,9.8391
1771241334.7945285,0.00532,0.01439,-0.02568,0.168,-0.4226,9.3763
1771241334.844172,0.01129,0.00621,-0.02324,0.1448,-0.5353,10.0539
1771241334.8939276,0.00738,0.01945,-0.02253,-0.5794,-0.1924,10.2032
1771241334.945032,0.00518,0.04066,-0.02137,0.6945,-0.4394,10.0098
1771241334.99397,0.01156,0.04599,-0.03171,0.6461,-0.4635,10.2904
1771241335.0450482,0.00261,-0.03649,-0.02187,0.071,0.3739,10.2217
1771241335.0945764,-0.01049,-0.02329,-0.02254,-0.3541,0.1754,9.8854
1771241335.1463923,-0.00655,0.05798,-0.02204,0.8961,-0.2741,9.9522
1771241335.1947453,0.00404,0.02987,-0.02633,0.2469,-0.0693,10.1113
1771241335.2531402,0.00032,-0.00575,-0.03116,-0.0921,-0.4306,10.0681
1771241335.2946198,0.01463,-0.04066,-0.02927,0.5724,-0.4353,9.7934
1771241335.343779,0.01085,-0.02535,-0.02331,-0.4871,0.2706,9.4946
1771241335.396537,0.0033,0.06807,-0.02873,0.4348,0.258,10.0447
1771241335.443857,-0.00293,-0.02067,-0.01939,-0.4009,-0.0515,9.7753
1771241335.4954615,0.00218,-0.03939,-0.0155,-0.094,-0.4826,9.4781
1771241335.5510473,-0.01245,0.02861,-0.02754,-0.1337,0.1999,9.8605
1771241335.593801,-0.00343,0.07116,-0.02674,0.495,-1.1037,9.824
1771241335.6444058,-0.00881,-0.00383,-0.02815,0.9648,0.1799,9.6107
1771241335.6968167,-0.01148,-0.08848,-0.01912,-0.5227,-0.2191,10.1796
1771241335.7475262,-0.00188,-0.05059,-0.01507,-0.3404,-0.64,10.1994
