time,pos_x,pos_y,yaw,speed,yaw_rate,acc_x
1771241471.6016154,845.6805,410.7306,1.3617251961435672,3.4473264336294003,-0.00083,-0.5774
1771241471.6504245,845.7176,410.8987,1.3614431743161735,3.4344673094964815,-0.00519,-0.0851
1771241471.7077923,845.7542,411.07,1.3610092752553322,3.45119301836336,-0.0113,0.7589
1771241471.7523153,845.7922,411.2386,1.3605951706131105,3.465626252208971,-0.00674,0.7314
1771241471.8051596,845.83,411.4074,1.3603231950015071,3.4474057333014922,-0.00277,-0.7184
1771241471.857374,845.8669,411.5755,1.3601992134853245,3.4354154406708948,-0.00079,-0.4402
1771241471.9099684,845.9173,411.7493,1.3599290933998378,3.4566413134717924,-0.00772,0.3746
1771241471.954033,845.9546,411.9186,1.3598159819795546,3.4640803916768443,-0.00063,-0.3897
1771241472.0110524,845.9924,412.0873,1.3595707384873403,3.443383000771189,-0.00277,-0.803
1771241472.0648265,846.0154,412.2649,1.3594383827484753,3.4485001174423644,-0.00562,0.1076
1771241472.1099234,846.0517,412.4336,1.3591472374686018,3.4585144571043793,-0.01219,0.7028
1771241472.1518724,846.095,412.6205,1.3586840255637433,3.4694373564023313,-0.01397,0.4262
1771241472.213383,846.1316,412.7896,1.3582675852717552,3.447602807749176,-0.00754,-0.0641
1771241472.2517807,846.168,412.9582,1.3579706929808324,3.4520033371942156,-0.00495,0.2216
1771241472.3244474,846.2046,413.1273,1.3578757570427427,3.464800207804196,-0.00408,0.4443
1771241472.3505828,846.2404,413.295,1.3577219042397872,3.4668138513626605,-0.00234,-0.0343
1771241472.4025412,846.2775,413.4642,1.3574267839338987,3.4593191150860885,-0.00339,-0.2655
1771241472.4504602,846.3148,413.6329,1.357289304489267,3.458851092487215,-0.00378,0.771
1771241472.5016725,846.3522,413.8018,1.356949778417887,3.4655048535530866,-0.01377,0.6085
1771241472.5525737,846.403,413.9582,1.3564803333380517,3.4561484487793637,-0.00593,-0.1644
1771241472.6006503,846.4409,414.127,1.3559792574687508,3.451905595464627,-0.00773,-0.0263
1771241472.659552,846.4787,414.2956,1.3554611351298962,3.4598013006529724,-0.00599,0.0892
1771241472.7024517,846.5272,414.4599,1.3553455137300618,3.4528150660004946,-0.00071,0.5095
1771241472.752028,846.5652,414.6286,1.3557136567065897,3.4616397068441422,0.007,0.5084
1771241472.8015082,846.6034,414.7974,1.3558949724400942,3.4507233705413127,0.00343,-0.238
1771241472.8543084,846.6521,414.9591,1.355943864882992,3.4414390768979186,0.00458,0.247
1771241472.9091668,846.6896,415.1277,1.3564589632969988,3.4649243873423847,0.0116,0.4015
1771241472.9506762,846.7326,415.2977,1.357105327999546,3.4594181302641056,0.01251,0.1193
1771241473.0086403,846.7694,415.4662,1.3577535260561786,3.4405061400904375,0.01364,0.0956
1771241473.05092,846.8065,415.6343,1.3582351641453103,3.4419419823698365,0.00832,-0.1215
1771241473.1019776,846.8458,415.8008,1.3585679613226964,3.450241071287628,0.00451,0.0915
1771241473.15057,846.8838,415.9687,1.3589902141344103,3.4418281450415273,0.00864,-0.0467
1771241473.2007957,846.9211,416.1363,1.3594362955949257,3.4232601902280226,0.01377,-0.0249
1771241473.2529285,846.9676,416.3018,1.3602991398707225,3.4277294131830187,0.02518,-0.4743
1771241473.3068345,847.0049,416.4701,1.3608119081568015,3.4724514352255524,0.0077,0.7358
1771241473.3504386,847.0421,416.6383,1.3611101162886363,3.443108598345396,0.00364,1.0895
1771241473.4017572,847.0893,416.8025,1.3613700728878222,3.4290558540216285,0.01055,-0.2487
1771241473.4511328,847.1266,416.9699,1.3621175207877096,3.449612623179594,0.01187,1.3564
1771241473.5003889,847.1646,417.1383,1.3628321109944803,3.451164168798697,0.00858,0.2199
1771241473.551378,847.2033,417.3047,1.3631766295371113,3.4299539195155377,0.00529,-0.1776
1771241473.6016345,847.2403,417.4721,1.363435224390395,3.4286940837584208,0.01469,-0.4766
1771241473.6527689,847.2763,417.6399,1.3641100630081566,3.43508038479451,0.01724,0.1225
1771241473.701205,847.3079,417.8113,1.3648054748526721,3.4434709930533756,0.00726,0.755
1771241473.7510314,847.3445,417.9795,1.3649652767245388,3.4167000717066167,0.00523,-1.4614
1771241473.8013227,847.3664,418.1499,1.3653474835116919,3.4827734752636443,-0.00302,4.3055
1771241473.8511713,847.4041,418.3197,1.365837628880278,3.4079465547452474,0.02553,-2.6946
1771241473.9012754,847.4403,418.4879,1.3663177981652057,3.442804718539813,0.01741,-1.9297
1771241473.9600132,847.4778,418.6537,1.3670015875659145,3.4446145154429106,0.00697,1.1629
1771241474.000601,847.5128,418.8222,1.3675122132908115,3.437637235078769,0.0053,0.2579
1771241474.0545063,847.5483,418.9908,1.3674894589817297,3.4474048790358234,-0.00307,0.0644
1771241474.1013556,847.5834,419.1595,1.3675423234876545,3.438500581648926,0.00048,-0.231
1771241474.1592374,847.6178,419.3276,1.3680305529971457,3.4199590670065048,0.01423,-0.5541
1771241474.2076964,847.6588,419.4937,1.3688213122692114,3.4278001181515823,0.0185,0.1855
1771241474.2623646,847.6941,419.6626,1.3693203241045184,3.4586744932126816,0.00733,0.338
1771241474.300829,847.7299,419.8314,1.3693651216457357,3.4434922099519842,0.00208,-0.4004
1771241474.3626883,847.7633,419.9991,1.3694345293341836,3.430139685202339,0.01139,-0.4291
1771241474.4039643,847.7972,420.1673,1.369799022614048,3.464465622574425,-0.01053,2.0617
1771241474.4677832,847.8333,420.3363,1.3706002794341878,3.4124304022206813,0.02664,-1.1831
1771241474.5025814,847.8689,420.504,1.3705786565465776,3.4391212860264173,-0.00146,-0.7097
1771241474.5562425,847.9037,420.6726,1.3702319244548502,3.451327189647484,-0.01052,-0.0972
1771241474.6013105,847.9431,420.8496,1.3700269370752183,3.4642883959047057,-0.00386,0.1808
1771241474.6509426,847.979,421.0189,1.3696209531967165,3.460738845969167,-0.0104,0.3782
1771241474.7089574,848.015,421.1877,1.3689406382019778,3.453851741172455,-0.01587,0.2337
1771241474.7521908,848.0541,421.3447,1.3682608035931354,3.464311586736967,-0.01037,0.7954
1771241474.8032126,848.0911,421.5142,1.3676557573435306,3.4670637865490734,-0.01,0.4608
1771241474.8511992,848.1273,421.6831,1.3670211890943877,3.4386931485667636,-0.01018,-1.0536
1771241474.902606,848.168,421.8416,1.366318308379588,3.444145561674187,-0.01162,0.538
1771241474.9531703,848.2057,422.0099,1.3654544758058538,3.4569926193152334,-0.01834,0.4421
1771241475.0012958,848.2417,422.177,1.3646182718745117,3.4467229203984466,-0.01296,0.4512
1771241475.0554442,848.2791,422.3453,1.3640063841706866,3.449908674153564,-0.01179,0.1096
1771241475.101769,848.3173,422.5134,1.3633490348412298,3.446762031240335,-0.01562,-0.2265
1771241475.150856,848.363,422.6752,1.362533855735177,3.436560341387883,-0.0145,0.7585
1771241475.2046652,848.4006,422.8428,1.3620288245369292,3.434341066347372,-0.00861,0.2705
1771241475.251389,848.4402,423.0099,1.3613831511797458,3.4463897661175817,-0.01684,0.3516
1771241475.306254,848.4786,423.178,1.3608108818539086,3.446006228955485,-0.015,0.218
1771241475.3515298,848.5165,423.3461,1.3601967050570762,3.434835250779868,-0.01091,-0.7689
1771241475.4014664,848.5549,423.5133,1.3595228199564555,3.4258977057115994,-0.01306,0.04
1771241475.46101,848.5938,423.6805,1.3586201577463135,3.4405306756371172,-0.01952,0.1321
1771241475.5011325,848.6318,423.8606,1.3579232803161567,3.4728136604200346,-0.01155,0.925
1771241475.5524242,848.6713,424.0296,1.3573276403524925,3.45615592819537,-0.00799,-0.8402
1771241475.606383,848.7101,424.1976,1.3567820707581728,3.438612190986358,-0.00898,-0.7792
1771241475.651881,848.7498,424.3641,1.3559622176861024,3.4713895920798055,-0.01557,0.5348
1771241475.7074049,848.79,424.5332,1.355262259747361,3.4851767128798503,-0.01274,0.2969
1771241475.757117,848.8297,424.702,1.354653416680857,3.4662127113032177,-0.01619,0.1857
1771241475.8041606,848.8568,424.8771,1.3542270517254744,3.4695204077797266,-0.01063,0.7747
1771241475.852502,848.8949,425.0468,1.3537328985429085,3.478904775931644,-0.0099,0.0584
1771241475.901846,848.9345,425.2163,1.3528181076769592,3.4824520743292364,-0.02489,0.3209
1771241475.951826,848.9697,425.3855,1.3516738437387823,3.4651039017611,-0.01686,-1.2166
1771241476.001974,849.0069,425.5544,1.3511387325308297,3.453308144374029,-0.00125,-0.33
1771241476.050321,849.0446,425.7237,1.350955771821605,3.4989103246582354,-0.00782,1.7583
1771241476.1043615,849.0826,425.8936,1.3505266444018589,3.488452843310341,-0.01343,0.1411
1771241476.1523976,849.1237,426.0633,1.3494369486564046,3.487320026897446,-0.02163,-0.7116
1771241476.204107,849.1651,426.2318,1.3484664592086315,3.454567671938126,-0.01834,-0.26
1771241476.2552402,849.2049,426.4003,1.3480670330911542,3.4786800542734597,-0.00294,1.0735
1771241476.3034065,849.2577,426.5555,1.3477362783047542,3.4964692262338017,-0.00839,0.5512
1771241476.3577893,849.298,426.7249,1.34706289926773,3.458962227316164,-0.01524,-0.5595
1771241476.4080052,849.3386,426.893,1.3459526424263435,3.4717589216418814,-0.0242,0.9181
1771241476.4520583,849.3799,427.062,1.3448552121257713,3.4784440027115573,-0.01913,0.0224
1771241476.509572,849.4401,427.2234,1.3440538214540352,3.469871883802052,-0.00486,-0.5711
1771241476.55075,849.482,427.392,1.3438015786862516,3.4765722342560355,0.00052,0.0209
1771241476.613873,849.5238,427.5609,1.3431423518305257,3.4883589064200375,-0.0175,-0.3602
1771241476.6508698,849.5653,427.7301,1.3420928566381045,3.4983230068134072,-0.0315,1.3769
1771241476.704163,849.6064,427.8995,1.341496534545851,3.4799631794029087,-0.01096,1.2179
1771241476.751655,849.6759,428.0536,1.340731270494973,3.463254761059313,-0.00298,-0.459
1771241476.8043532,849.7198,428.2215,1.3402273820911732,3.472635553869712,-0.01196,0.0912
1771241476.8532872,849.7644,428.3895,1.3393236152923367,3.4794875628460002,-0.02312,-0.0964
1771241476.9004395,849.8087,428.5574,1.3383606667835946,3.4797828567311497,-0.0216,0.9082
1771241476.9518523,849.8489,428.7234,1.337460179000306,3.479322182552228,-0.00807,0.0965
1771241477.002507,849.8918,428.8926,1.3368595696610048,3.4967450879353503,-0.01236,-0.0827
1771241477.0519297,849.9352,429.0612,1.3363959799405871,3.468653919029686,-0.00673,-0.0737
1771241477.111103,849.9796,429.2287,1.3358006316954372,3.4762198837242733,-0.00462,0.9258
1771241477.151149,850.0206,429.3973,1.3349972947767983,3.518709884318399,-0.01386,-0.0113
1771241477.203563,850.0637,429.5668,1.3344860304371713,3.4794242181717365,-0.01093,-0.6199
1771241477.2545202,850.1064,429.735,1.3339605398359784,3.478961455664607,-0.01573,1.0949
1771241477.3070333,850.1503,429.9036,1.333085731553419,3.48551061682503,-0.02115,0.977
1771241477.351525,850.1941,430.0721,1.3321574960634737,3.4498807776501494,-0.01147,-1.551
1771241477.4010406,850.2349,430.2445,1.3312126715989445,3.4842786828840198,-0.01156,-0.8326
1771241477.450587,850.2786,430.4133,1.3307487298240679,3.500685397175816,-0.00722,0.4397
1771241477.500818,850.3225,430.5823,1.3303404609887568,3.5018937062680813,-0.01209,0.9477
