Topic:,/fixposition/fpa/odometry
time,pos_x,pos_y,pos_z,qx,qy,qz,qw,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,acc_x,acc_y,acc_z
1771241534.353037,1054258.698,6125714.6561,1424801.6721,0.367088,0.502701,0.705514,-0.338803,4.6295,-0.1013,-0.0232,0.01558,-0.01465,0.01258,0.5808,0.31,9.8979
1771241534.404553,1054258.5783,6125714.6304,1424801.8689,0.366758,0.502467,0.705534,-0.339465,4.6143,-0.0647,-0.0184,0.00151,-0.0318,0.01898,-1.8163,0.6424,10.3268
1771241534.45913,1054258.4504,6125714.6035,1424802.0793,0.366849,0.502153,0.705552,-0.339794,4.5866,-0.042,-0.0061,-0.0069,-0.03848,0.02137,-1.1676,-0.3048,9.9865
1771241534.5045924,1054258.3331,6125714.5779,1424802.2757,0.367267,0.502203,0.705303,-0.339787,4.6383,-0.0621,-0.0297,0.00477,0.07181,-0.00095,1.5229,-0.1815,9.6946
1771241534.5588872,1054258.2142,6125714.5515,1424802.4734,0.366491,0.5019,0.705546,-0.340567,4.6289,-0.0678,-0.0182,0.00897,0.0041,0.01345,-0.5518,-0.2697,9.8487
1771241534.6026652,1054258.1033,6125714.5273,1424802.6555,0.366292,0.501747,0.705482,-0.341139,4.6011,-0.0551,-0.0111,0.00404,-0.01452,0.02036,-1.1306,0.8537,9.8304
1771241534.6523008,1054257.9867,6125714.5016,1424802.8516,0.367054,0.501755,0.705201,-0.340889,4.6018,-0.0415,-0.0134,-0.00757,0.01606,0.00766,0.7781,0.1775,9.7077
1771241534.7036464,1054257.8691,6125714.4758,1424803.0485,0.367382,0.501934,0.704847,-0.341004,4.6322,-0.0835,-0.0196,0.01461,0.05601,0.00468,1.8136,-0.9348,9.6931
1771241534.7634816,1054257.7498,6125714.4501,1424803.2462,0.365875,0.501608,0.705227,-0.342317,4.6352,-0.0898,0.0135,0.02924,0.04015,0.01225,-0.0307,-0.8076,9.9637
1771241534.8081028,1054257.6358,6125714.428,1424803.4342,0.365752,0.501649,0.705019,-0.342815,4.5883,-0.0796,0.0205,0.01733,0.00393,0.01502,-0.9348,0.2178,9.3365
1771241534.8579948,1054257.519,6125714.4034,1424803.6298,0.366512,0.501973,0.704466,-0.342665,4.5925,-0.0564,0.0061,0.00301,0.00243,0.0147,0.4446,0.9056,9.3087
1771241534.9107177,1054257.4025,6125714.3774,1424803.8268,0.366804,0.501921,0.704316,-0.342738,4.619,-0.0489,-0.012,-0.00943,-0.00066,0.00388,-0.0141,0.1722,9.8464
1771241534.9599113,1054257.2942,6125714.3588,1424804.0315,0.366347,0.501622,0.70449,-0.343305,4.5769,-0.0561,0.0071,0.00333,-0.02666,0.01298,-0.8183,-1.1743,10.1435
1771241535.0055094,1054257.1793,6125714.3337,1424804.2267,0.36755,0.502161,0.703766,-0.342716,4.5505,-0.0399,0.0028,-0.00427,-0.0755,0.0091,0.5736,0.0921,9.9738
1771241535.058353,1054257.0649,6125714.3083,1424804.4228,0.36827,0.502316,0.70343,-0.342406,4.5869,-0.0297,-0.0124,-0.00783,-0.01514,0.0101,1.0109,-0.056,9.4464
1771241535.1032944,1054256.9496,6125714.2819,1424804.6204,0.368132,0.5021,0.703475,-0.342779,4.6326,-0.0373,-0.0243,0.00029,0.09749,0.01492,0.6569,-0.3526,9.8845
1771241535.1568172,1054256.8248,6125714.25,1424804.8297,0.367848,0.501972,0.703421,-0.34338,4.6226,-0.052,-0.0136,0.01017,0.0352,0.01123,0.0928,-1.5501,10.1618
1771241535.2058108,1054256.7092,6125714.224,1424805.0273,0.368375,0.50218,0.702959,-0.343458,4.5969,-0.047,-0.0082,0.00379,-0.05067,0.0113,0.1752,-1.3718,10.1034
1771241535.259422,1054256.596,6125714.1922,1424805.2278,0.368817,0.502231,0.702643,-0.343555,4.5998,-0.035,-0.0089,0.0102,-0.01658,0.0201,0.7461,-0.994,9.663
1771241535.3036196,1054256.4805,6125714.1667,1424805.4253,0.368797,0.50247,0.702308,-0.343914,4.6167,-0.0551,-0.0042,0.02669,0.02353,0.01029,0.1319,-0.1685,10.0119
1771241535.3542988,1054256.3642,6125714.1413,1424805.6232,0.36841,0.502702,0.702091,-0.344432,4.6218,-0.0723,-0.0109,0.02782,0.00599,0.00896,0.1705,-0.0171,9.3429
1771241535.4086957,1054256.2553,6125714.115,1424805.8205,0.368144,0.502671,0.702001,-0.344944,4.6416,-0.0417,-0.0158,-0.00222,0.06721,0.0034,0.7057,1.0153,10.2775
1771241535.4568865,1054256.1399,6125714.0879,1424806.0199,0.367871,0.5022,0.702162,-0.345593,4.6467,-0.0264,-0.0101,-0.00683,0.07222,0.01346,0.6874,0.854,9.9353
1771241535.504699,1054256.0247,6125714.061,1424806.22,0.367925,0.502008,0.702002,-0.34614,4.6526,-0.052,-0.0054,0.01654,-0.02007,0.01955,0.1799,-0.9846,9.7057
1771241535.5574193,1054255.9124,6125714.035,1424806.4199,0.366806,0.502207,0.701878,-0.347288,4.6516,-0.1127,-0.0164,0.05482,0.03264,0.01459,-0.3701,0.2351,9.0781
1771241535.6031866,1054255.794,6125714.0071,1424806.6186,0.365399,0.502128,0.702126,-0.348382,4.6612,-0.0622,-0.0194,0.00733,0.06138,0.01101,-1.2447,1.9394,9.6597
1771241535.6585839,1054255.6788,6125713.9784,1424806.818,0.366054,0.502034,0.701913,-0.34826,4.6535,-0.0269,-0.018,-0.01515,0.08919,0.00665,1.2242,-0.0299,9.8506
1771241535.7044969,1054255.5766,6125713.9586,1424807.0261,0.366406,0.502019,0.70162,-0.348501,4.6157,-0.0392,0.0146,0.01075,-0.04986,0.01629,0.2824,-0.7115,9.9213
1771241535.7541282,1054255.4619,6125713.9325,1424807.2248,0.366387,0.502329,0.701247,-0.348826,4.6007,-0.0672,0.0296,0.02138,-0.08306,0.006,-1.0662,-0.3582,9.3838
1771241535.8049364,1054255.3469,6125713.9068,1424807.4234,0.365781,0.502384,0.701212,-0.349452,4.6269,-0.0632,0.0435,0.01736,0.03596,0.01085,0.373,-0.2304,10.1842
1771241535.855223,1054255.2553,6125713.89,1424807.6014,0.365651,0.502384,0.701033,-0.349945,4.6272,-0.0539,0.0455,0.01348,0.0054,0.01816,0.1253,-0.4144,9.3045
1771241535.908705,1054255.1409,6125713.8638,1424807.8008,0.365351,0.502194,0.701048,-0.350501,4.6226,-0.037,0.0351,-0.00041,0.03415,0.01465,-0.3586,-0.0176,9.4892
1771241535.9536886,1054255.0277,6125713.8369,1424807.9996,0.366057,0.502289,0.70064,-0.350445,4.5998,-0.0337,0.0194,0.00708,0.02054,0.0161,0.2725,-0.7226,9.5383
1771241536.0048308,1054254.9303,6125713.8138,1424808.1912,0.366467,0.502918,0.699916,-0.350561,4.5656,-0.0952,0.0138,0.03293,0.01385,-0.00282,0.9504,0.1595,8.5386
1771241536.0541465,1054254.8164,6125713.7867,1424808.388,0.367752,0.503667,0.698799,-0.350369,4.5774,-0.0528,-0.0266,0.00628,-0.15801,0.03002,0.5553,0.2713,9.4515
1771241536.1085498,1054254.704,6125713.7596,1424808.5852,0.369221,0.504375,0.697838,-0.349719,4.5396,-0.068,-0.0071,0.01435,-0.15739,0.00793,-1.1889,-2.4586,10.7628
1771241536.156921,1054254.6245,6125713.7332,1424808.7459,0.368136,0.503682,0.698412,-0.350714,4.6347,0.0094,-0.0338,0.00309,-0.0798,0.02811,-0.7764,-0.327,9.832
1771241536.2112193,1054254.5115,6125713.7041,1424808.9482,0.366948,0.502673,0.699121,-0.351993,4.7043,0.007,0.0038,-0.00322,0.24364,0.01303,1.1052,-0.0333,10.3297
1771241536.257492,1054254.4085,6125713.6635,1424809.1494,0.367456,0.502528,0.698924,-0.352061,4.6514,0.0078,0.0088,-0.01466,0.01234,0.00555,-0.7143,0.7337,10.03
1771241536.3120105,1054254.2982,6125713.6358,1424809.3512,0.367778,0.502105,0.699071,-0.352036,4.6402,0.0351,0.0274,-0.02637,0.0816,-0.00158,1.9019,-0.4685,10.0023
1771241536.3550367,1054254.1884,6125713.6097,1424809.5517,0.368567,0.501859,0.698921,-0.35186,4.6158,0.0227,0.0332,-0.01573,-0.04175,0.01043,1.3101,-0.3783,9.5247
1771241536.4023137,1054254.0787,6125713.5827,1424809.7535,0.368537,0.501127,0.699279,-0.352225,4.626,0.0333,0.0377,-0.01661,-0.01574,0.01983,0.7981,-0.354,9.4326
1771241536.456438,1054253.9684,6125713.5557,1424809.9555,0.368066,0.500305,0.699775,-0.3529,4.6569,0.0093,0.0428,-0.02306,0.1339,0.01989,0.4227,0.9891,9.0428
1771241536.510056,1054253.8554,6125713.4989,1424810.166,0.369474,0.500352,0.699261,-0.35238,4.6033,0.0042,0.0516,-0.02084,0.10384,0.00081,1.6939,-1.7053,10.7147
1771241536.5590756,1054253.7463,6125713.4733,1424810.3666,0.369115,0.500155,0.699421,-0.352716,4.6038,0.0024,0.0631,0.01105,-0.02322,0.00803,0.5619,-1.523,9.5701
1771241536.6075623,1054253.6349,6125713.4455,1424810.5694,0.370676,0.500021,0.698925,-0.352253,4.5852,0.0973,0.018,-0.01867,-0.30059,-0.00405,-1.3643,1.8885,9.6124
1771241536.6548355,1054253.5278,6125713.4173,1424810.7708,0.370706,0.499175,0.699461,-0.352357,4.5519,0.0636,0.02,-0.00198,-0.16327,0.00582,-4.0056,1.2429,10.0148
1771241536.702307,1054253.421,6125713.3899,1424810.9704,0.371829,0.499293,0.69925,-0.351425,4.5715,0.0686,0.0093,-0.01196,-0.02012,-0.00233,1.0725,1.6702,9.6264
1771241536.7541533,1054253.3146,6125713.3619,1424811.1712,0.372685,0.499115,0.699428,-0.350414,4.5712,0.0842,-0.0027,-0.03342,-0.10814,-0.00117,-1.2281,1.4988,10.2363
1771241536.8028634,1054253.2068,6125713.3244,1424811.3759,0.372771,0.498215,0.700252,-0.349958,4.6262,0.0814,0.0034,-0.0469,0.07829,-0.00131,0.0149,0.4052,10.2194
1771241536.854045,1054253.0996,6125713.2966,1424811.5788,0.373561,0.497694,0.700562,-0.349237,4.6529,0.0638,0.0081,-0.03531,0.10455,-0.00377,0.7949,-0.358,9.9887
1771241536.9079516,1054252.9911,6125713.2695,1424811.7817,0.373922,0.497386,0.700683,-0.349048,4.6194,0.0189,0.0125,-0.02017,-0.02965,0.00327,-0.9468,-0.7303,9.4721
1771241536.9541886,1054252.8902,6125713.2328,1424812.0165,0.374363,0.497148,0.700836,-0.348606,4.6301,0.0276,0.0156,-0.01411,0.02975,0.00842,1.6384,-2.708,9.8408
1771241537.0056765,1054252.7805,6125713.2068,1424812.2192,0.374324,0.497065,0.700944,-0.348548,4.6498,0.0131,0.0295,0.00016,0.0218,-0.00935,0.0615,-0.6921,9.6988
1771241537.0583122,1054252.6718,6125713.1816,1424812.4192,0.374458,0.497045,0.701062,-0.348194,4.5931,0.0087,0.0343,-0.01163,-0.01158,-0.01483,-1.0542,-2.657,10.4995
1771241537.1042733,1054252.5633,6125713.1564,1424812.6193,0.375334,0.497385,0.700691,-0.347513,4.5792,0.0311,0.0097,-0.00751,-0.05393,-0.00539,1.3391,-0.0097,9.1319
1771241537.1553385,1054252.4535,6125713.1289,1424812.822,0.375315,0.497022,0.700955,-0.347519,4.5802,0.0339,0.0066,-0.00657,-0.12001,0.00676,-0.8753,-0.1682,10.0088
1771241537.2061296,1054252.3449,6125713.1027,1424813.0229,0.375429,0.496872,0.701047,-0.347425,4.606,0.0341,0.0014,-0.00154,-0.01087,-0.00111,-0.1639,0.5574,9.3772
1771241537.255709,1054252.2362,6125713.0761,1424813.224,0.375763,0.496766,0.701095,-0.347119,4.59,0.0419,-0.0037,-0.01896,-0.05189,-0.00697,-0.1792,0.9116,10.0753
1771241537.3023696,1054252.14,6125713.0468,1424813.3724,0.376108,0.496548,0.701275,-0.346693,4.5458,0.0287,-0.0076,-0.01699,-0.09622,-0.00715,-1.6041,0.5375,10.0586
1771241537.3525174,1054252.0305,6125713.0208,1424813.5723,0.376091,0.496357,0.701544,-0.346441,4.5699,0.0077,0.0032,-0.00753,0.0166,-0.00385,-0.0831,0.2233,10.5504
1771241537.405419,1054251.9217,6125712.9953,1424813.7711,0.376454,0.496513,0.701462,-0.345989,4.57,-0.0096,-0.0058,-0.00509,0.03472,-0.00777,-0.1078,-0.4964,9.4749
1771241537.4589894,1054251.812,6125712.9696,1424813.9697,0.376212,0.496543,0.701556,-0.346018,4.5643,-0.0241,-0.0158,0.00759,0.01793,0.00146,-0.0236,-1.0325,9.4972
1771241537.504368,1054251.7017,6125712.9438,1424814.1674,0.376273,0.496858,0.701346,-0.345925,4.5512,-0.0307,-0.0168,0.01541,-0.00916,-0.00842,-0.5908,-0.3638,9.8088
1771241537.5577052,1054251.5841,6125712.9191,1424814.355,0.376157,0.497198,0.701123,-0.346016,4.5555,-0.033,-0.0036,0.01001,-0.0558,-0.00937,-1.6068,0.3244,10.9591
1771241537.6038501,1054251.4739,6125712.8935,1424814.5531,0.375615,0.496884,0.701461,-0.34637,4.5619,-0.0238,-0.0009,-0.00851,0.05498,0.00225,-1.0685,-0.0905,10.4679
1771241537.6554847,1054251.364,6125712.8682,1424814.7507,0.3757,0.497031,0.701348,-0.346296,4.5464,-0.0493,-0.0027,0.0038,0.03162,-0.00278,-0.2784,-0.9726,10.0687
1771241537.7025664,1054251.2421,6125712.8414,1424814.9714,0.375407,0.497088,0.701434,-0.346357,4.5331,-0.0329,-0.0138,-0.00284,0.00658,-0.00447,-0.5445,-0.8432,9.569
1771241537.7571962,1054251.1328,6125712.8157,1424815.1685,0.375565,0.49702,0.701489,-0.346173,4.5463,-0.0133,-0.0098,-0.0098,0.00983,-0.00058,-0.1681,-0.4499,8.7336
1771241537.8025963,1054251.0235,6125712.7895,1424815.3663,0.375183,0.496552,0.701929,-0.346365,4.55,-0.0132,-0.0109,-0.01597,0.04112,-0.00172,-0.684,-0.5997,9.4892
1771241537.8619103,1054250.9134,6125712.7566,1424815.5691,0.375021,0.496383,0.702106,-0.346424,4.5263,-0.0176,0.0066,-0.00037,0.04638,0.00569,-0.5177,-1.4305,9.7
1771241537.9028728,1054250.8044,6125712.7316,1424815.7654,0.375418,0.496864,0.701689,-0.34615,4.5262,-0.0372,0.0015,0.01194,0.00374,-0.00084,1.0158,-0.8126,9.5871
1771241537.9532096,1054250.6942,6125712.7058,1424815.9622,0.374816,0.496831,0.701839,-0.346545,4.5443,-0.0312,-0.0093,0.008,0.02353,-0.00396,-0.5446,-0.3955,10.0177
1771241538.0069706,1054250.5432,6125712.6516,1424816.2298,0.373955,0.496375,0.702359,-0.347074,4.5451,-0.0134,-0.0114,-0.0043,0.01603,0.0049,-0.4681,0.374,9.9608
1771241538.0557957,1054250.4338,6125712.6251,1424816.4266,0.374093,0.496362,0.702299,-0.347066,4.5266,-0.0124,-0.0049,-0.00277,-0.01912,-0.00146,-2.1872,0.7741,9.1035
1771241538.1099908,1054250.3238,6125712.5991,1424816.6231,0.37426,0.496459,0.702185,-0.346979,4.5626,-0.0437,-0.0224,0.0026,0.12523,-0.00173,2.2392,-0.5881,9.4503
1771241538.155634,1054250.2127,6125712.5722,1424816.8199,0.374042,0.496677,0.702156,-0.346959,4.5383,-0.0505,-0.0219,-0.00041,-0.03875,-0.01514,-0.9479,-0.2628,10.3271
1771241538.2046292,1054250.1042,6125712.5452,1424817.0171,0.374001,0.496741,0.702139,-0.346947,4.5285,-0.0344,-0.0059,0.00205,-0.04281,0.00245,-0.9036,-1.961,9.972
1771241538.257049,1054249.9946,6125712.519,1424817.2133,0.374127,0.496834,0.702062,-0.346834,4.5303,-0.0367,-0.0177,-0.00791,0.02806,0.00037,1.3983,-1.7558,9.7504
1771241538.3029642,1054249.8846,6125712.4921,1424817.41,0.374026,0.49669,0.702183,-0.346905,4.5415,-0.0359,-0.024,-0.00564,0.01462,0.00179,-0.2795,-2.4626,9.5278
1771241538.361501,1054249.7737,6125712.4653,1424817.6062,0.373075,0.496501,0.702574,-0.347406,4.5298,-0.0459,-0.0133,0.01389,0.06621,-0.00967,-0.1574,-1.0984,9.2651
1771241538.404025,1054249.622,6125712.4224,1424817.8527,0.373438,0.496895,0.70228,-0.347048,4.5017,-0.0087,-0.0036,0.0048,-0.16049,-0.00123,-0.2386,0.5777,9.7173
1771241538.4631305,1054249.5125,6125712.3955,1424818.0485,0.373408,0.496823,0.702383,-0.346974,4.5195,-0.0085,-0.0326,0.00335,-0.00412,-0.00851,-1.3168,0.9249,8.901
1771241538.5057936,1054249.4023,6125712.3678,1424818.2444,0.372781,0.496673,0.702673,-0.347277,4.5337,-0.0308,-0.03,0.00644,0.05327,0.00222,0.2268,0.127,9.3449
1771241538.5537102,1054249.2914,6125712.3397,1424818.4403,0.372011,0.496555,0.702926,-0.347758,4.5621,-0.0507,-0.0403,0.00601,0.15013,-0.00399,0.8835,-0.8326,9.0984
1771241538.603616,1054249.1803,6125712.3111,1424818.6368,0.371592,0.496319,0.703175,-0.348038,4.5485,-0.0211,-0.034,-0.01825,0.08928,0.00655,0.7738,-0.3004,9.5839
1771241538.6530855,1054249.043,6125712.2795,1424818.8669,0.37328,0.496728,0.7025,-0.347012,4.4869,-0.0391,-0.015,-0.01213,-0.08216,0.00369,-0.5258,-2.3911,9.821
1771241538.7118912,1054248.9325,6125712.2533,1424819.0613,0.372795,0.49665,0.702679,-0.347283,4.5062,-0.0487,-0.0175,0.01461,-0.0051,-0.00364,0.4775,-0.4143,8.8535
1771241538.7558873,1054248.8219,6125712.2271,1424819.2561,0.373226,0.496935,0.702467,-0.346841,4.5093,-0.0263,-0.008,0.00119,-0.06215,-0.0151,0.5383,0.0027,9.6876
1771241538.8050816,1054248.6968,6125712.1946,1424819.4705,0.372757,0.496752,0.70272,-0.347094,4.5364,-0.0427,-0.0167,0.0076,0.01585,-0.0058,-0.281,0.1982,9.4479
1771241538.8532543,1054248.5854,6125712.1676,1424819.6664,0.372242,0.496573,0.703002,-0.347333,4.5358,-0.0312,-0.0143,0.00335,0.02771,-0.00768,-0.3733,1.1567,9.6732
1771241538.902578,1054248.4737,6125712.1409,1424819.8615,0.372489,0.496983,0.702661,-0.347171,4.51,-0.0796,-0.0147,0.02923,-0.11881,-0.00406,-1.8057,-0.2889,10.8474
1771241538.9555624,1054248.3223,6125712.1034,1424820.1144,0.371521,0.496885,0.702917,-0.347828,4.5433,-0.0525,-0.0165,-0.00094,0.09283,0.00251,-1.0631,1.8314,9.5384
1771241539.00525,1054248.2112,6125712.0765,1424820.3094,0.372418,0.497259,0.702485,-0.347209,4.5203,-0.0659,-0.0268,-0.0065,0.03541,-0.00026,0.5096,-0.438,9.7701
1771241539.0561812,1054248.0826,6125712.0411,1424820.5254,0.373015,0.497691,0.702037,-0.346853,4.5217,-0.0612,-0.0462,-0.00227,-0.0141,-3e-05,0.865,0.2106,10.1208
1771241539.1030078,1054247.9715,6125712.0134,1424820.7215,0.373036,0.49752,0.702255,-0.346635,4.5631,-0.021,-0.0443,-0.01707,0.04974,-0.00516,0.8119,0.1045,9.0027
1771241539.1525545,1054247.86,6125711.9857,1424820.9186,0.37285,0.497178,0.70257,-0.346688,4.5604,-0.026,-0.0281,-0.00176,0.04491,0.00031,0.6489,-0.0338,9.4772
1771241539.2037165,1054247.7485,6125711.9587,1424821.115,0.372724,0.497013,0.702717,-0.346761,4.5385,-0.0301,-0.0198,-0.00026,-0.0187,0.00062,-0.4256,0.2749,9.1153
1771241539.2534482,1054247.6046,6125711.9237,1424821.3631,0.372846,0.497162,0.702613,-0.346627,4.5506,-0.0459,-0.0121,0.01149,-0.06841,0.00097,-1.9524,0.7776,9.2315
1771241539.3032653,1054247.4927,6125711.8969,1424821.5599,0.372677,0.496927,0.702886,-0.346593,4.5611,-0.0219,-0.0233,-0.01751,0.0121,-0.00283,0.5699,1.7526,9.6816
1771241539.3539796,1054247.381,6125711.8695,1424821.7561,0.372239,0.496632,0.703192,-0.346865,4.5479,-0.0615,-0.0292,0.00482,0.12077,0.00399,-0.2923,0.2356,8.7725
1771241539.4086654,1054247.2584,6125711.8381,1424821.9704,0.372964,0.49724,0.702601,-0.346415,4.5387,-0.068,-0.0188,0.00052,-0.02342,0.00545,1.2039,1.2974,10.7644
1771241539.4524672,1054247.1469,6125711.8112,1424822.1667,0.373298,0.497257,0.702587,-0.346057,4.5406,-0.0458,-0.0336,-0.01886,-0.09522,0.0061,-1.0376,-0.6141,10.164
1771241539.5056658,1054246.9813,6125711.7653,1424822.4754,0.37272,0.496722,0.703094,-0.346419,4.5906,-0.0324,-0.0168,-0.01177,0.03478,0.00182,-1.2913,-1.5863,10.2367
1771241539.5537815,1054246.8698,6125711.7383,1424822.6733,0.373309,0.496906,0.702834,-0.346049,4.5817,-0.0389,-0.0281,-0.0066,-0.03942,0.00277,0.9087,-1.6984,9.2904
1771241539.6077745,1054246.7578,6125711.7109,1424822.8714,0.373485,0.497075,0.702753,-0.345781,4.5849,-0.0283,-0.0282,-0.00479,-0.02338,-0.0089,1.152,-0.8815,10.4587
1771241539.654698,1054246.6333,6125711.6778,1424823.1074,0.373449,0.496983,0.702854,-0.345745,4.5928,-0.0239,-0.0275,0.00085,-0.02353,-0.00256,0.1253,-0.3114,9.6782
1771241539.7097626,1054246.5202,6125711.6504,1424823.3057,0.37294,0.496963,0.702968,-0.346092,4.5882,-0.0513,-0.0271,0.01872,-0.01929,0.00157,-0.2855,-0.1014,10.1956
1771241539.7536082,1054246.4066,6125711.6237,1424823.5032,0.372792,0.497216,0.702767,-0.346296,4.5871,-0.0538,-0.0044,0.01523,0.00054,0.0005,-0.603,1.2971,10.3389
1771241539.8087535,1054246.2933,6125711.5976,1424823.701,0.372925,0.497494,0.702583,-0.346127,4.6022,-0.0757,-0.0058,6e-05,0.05183,-0.00692,1.2838,-0.409,10.5286
1771241539.854336,1054246.1861,6125711.5656,1424823.9368,0.372456,0.497462,0.702758,-0.346322,4.6042,-0.0525,-0.0238,0.00111,0.085,-0.00646,0.6551,-0.4273,9.6097
1771241539.903071,1054246.0738,6125711.5387,1424824.1348,0.372842,0.497718,0.70253,-0.346001,4.5851,-0.0331,-0.0161,-0.00575,0.03552,-0.00891,1.0501,0.1888,9.4943
1771241539.9523413,1054245.9619,6125711.5122,1424824.3329,0.372906,0.49793,0.702431,-0.34583,4.5806,-0.0262,-0.0185,0.00459,-0.02645,-0.00399,1.2051,-0.1363,8.9195
1771241540.0089488,1054245.8592,6125711.4834,1424824.5478,0.372965,0.497943,0.702446,-0.345716,4.5807,-0.0129,-0.0263,0.00536,-0.05472,-0.00383,-0.3956,-1.1071,9.8261
1771241540.0525582,1054245.7469,6125711.4563,1424824.7456,0.372613,0.498155,0.702389,-0.345907,4.5732,-0.0357,-0.029,0.0223,-0.00245,-0.00888,0.2636,-0.23,9.6195
1771241540.1053548,1054245.6344,6125711.4294,1424824.9433,0.37244,0.498515,0.702212,-0.345932,4.5764,-0.0255,-0.0193,0.01602,-0.07659,-0.01097,-1.0809,0.5497,10.1889
1771241540.1546323,1054245.5225,6125711.4023,1424825.1412,0.372036,0.498434,0.70236,-0.346184,4.5639,-0.0092,-0.0208,0.00722,-0.05702,0.00398,-1.8153,1.2432,9.3538
1771241540.2074459,1054245.4068,6125711.3734,1424825.3821,0.371841,0.498416,0.70241,-0.346317,4.5698,-0.0143,-0.008,0.00587,-0.00132,-0.00075,-0.1202,0.4282,10.6198
1771241540.2531855,1054245.2953,6125711.3467,1424825.5797,0.371737,0.498657,0.702214,-0.34648,4.5885,-0.0334,-0.0103,0.01449,0.09652,-0.00143,1.9091,0.1236,9.8458
1771241540.3086653,1054245.1835,6125711.3199,1424825.778,0.371642,0.498778,0.702163,-0.34651,4.5828,-0.0073,-0.0133,-0.0077,-0.00407,-0.00537,-0.072,0.3383,9.707
1771241540.3557622,1054245.0802,6125711.294,1424825.9958,0.371772,0.498465,0.702367,-0.346408,4.5621,0.029,0.0006,-0.01476,-0.00761,-0.00104,-0.468,-1.5285,9.9716
1771241540.4091983,1054244.9705,6125711.2671,1424826.1941,0.371698,0.498469,0.702369,-0.346477,4.5737,0.0118,-0.0161,0.00323,0.03795,-0.00899,0.6863,-0.5891,8.9272
1771241540.4535437,1054244.8597,6125711.2394,1424826.3919,0.37147,0.498249,0.702558,-0.346655,4.5691,0.0249,-0.0054,-0.00527,-0.11188,-0.00119,-0.9408,-0.0302,10.212
1771241540.5128856,1054244.7498,6125711.2118,1424826.5906,0.371128,0.497834,0.702918,-0.346889,4.56,0.0246,-0.0055,-0.00465,-0.00445,-0.00219,-1.4287,-0.0505,10.0964
1771241540.5549698,1054244.64,6125711.1844,1424826.7884,0.371072,0.497805,0.702903,-0.34702,4.5709,0.0098,-0.0138,0.00592,0.08471,0.00256,1.4435,0.4295,9.2649
1771241540.6249084,1054244.5239,6125711.1511,1424827.0097,0.371108,0.497728,0.702941,-0.347015,4.549,0.0259,-0.0035,-0.00151,-0.07514,9e-05,-2.2024,-0.2854,9.3441
1771241540.655954,1054244.4154,6125711.1239,1424827.2078,0.371156,0.497557,0.703082,-0.346922,4.5679,0.0329,-0.0006,-0.0133,0.08119,0.00416,1.7231,-0.4797,9.2017
1771241540.7073028,1054244.3068,6125711.0964,1424827.4061,0.371441,0.497435,0.703139,-0.346677,4.5484,0.0249,-0.0117,-0.00853,-0.0028,-0.00421,-1.0872,-1.1965,8.9329
1771241540.7527292,1054244.1975,6125711.0687,1424827.6036,0.371198,0.497362,0.703181,-0.346958,4.5533,0.0105,-0.0163,0.00399,0.04869,0.00681,0.6647,-0.7447,9.6409
1771241540.8030424,1054244.0889,6125711.0385,1424827.8068,0.37151,0.497338,0.703155,-0.346711,4.569,0.0395,0.0008,-0.01178,-0.02945,-0.00093,0.695,-0.5687,9.8553
1771241540.8533092,1054243.9797,6125711.0105,1424828.0059,0.371054,0.496997,0.703544,-0.346899,4.5645,0.0325,-0.006,0.00379,-0.03222,-0.00541,-1.3344,-1.019,10.0548
1771241540.9057434,1054243.8705,6125710.9825,1424828.2038,0.37087,0.496871,0.703647,-0.347067,4.544,0.0411,-0.0041,0.0001,0.021,-0.00015,-0.9523,0.9506,9.8791
1771241540.9614239,1054243.7163,6125710.94,1424828.4767,0.371777,0.497212,0.703257,-0.346399,4.5398,0.0182,-0.0131,-0.00072,-0.14721,-0.00233,-1.1233,-0.5996,9.9063
1771241541.0046475,1054243.6065,6125710.9119,1424828.6748,0.371118,0.496973,0.703565,-0.346823,4.5836,0.0107,-0.0263,0.0033,0.10884,0.00222,-0.616,-0.4045,8.8823
1771241541.058855,1054243.4966,6125710.8835,1424828.873,0.371203,0.49693,0.70365,-0.346622,4.5627,0.0231,-0.0154,-0.01314,0.06942,-0.00193,0.7215,-0.2668,9.7251
1771241541.1110258,1054243.3819,6125710.8548,1424829.0873,0.371552,0.496781,0.703686,-0.346387,4.5614,0.0349,-0.0024,-0.0149,-0.00178,0.00801,0.465,-0.4676,9.5592
1771241541.153155,1054243.2727,6125710.827,1424829.2868,0.371457,0.49644,0.703947,-0.346448,4.6074,0.0358,-0.0074,-0.01366,0.07354,0.00091,1.1301,-0.8713,9.5575
1771241541.2064688,1054243.1608,6125710.7986,1424829.491,0.370551,0.495915,0.704552,-0.346939,4.6254,0.0421,0.005,-0.00915,0.1013,-0.01204,0.3211,0.2572,9.9797
1771241541.253513,1054243.051,6125710.7709,1424829.6906,0.37126,0.496305,0.704142,-0.346455,4.5673,0.022,-0.0001,0.00694,-0.08911,-0.0009,-0.6013,-0.7526,9.5531
1771241541.3024216,1054242.9403,6125710.7433,1424829.8894,0.371022,0.496482,0.704093,-0.346557,4.5881,0.0029,0.0027,0.01167,-0.01321,0.00314,1.25,0.6202,9.8734
